,ID,SMILES,HOMO,LUMO,S1,T1,f_S1,f_T1
371,457,N#Cc1cc2c3ccccc3n3c4c(-c5cnc(C#N)nc5)cc(-n5c6ccccc6c6cc(-n7c8ccccc8c8ccc9oc%10ccccc%10c9c87)ccc65)cc4c(c1)c23,-5.345135302,-2.692023802,2.4006,2.398,0.0003,0.0
372,459,CSc1nc2ncc(-n3nc4ccc(-n5c6ccc(-n7cc(C)c8ccccc87)cc6n6c7ccccc7nc56)cc4n3)nc2c(-c2ccccc2)c1-n1c2ccccc2c2ccccc21,-5.270303952,-2.7366504980000004,2.2537,2.0752,0.1054,0.0
373,460,Cc1c(C)n(-c2cc3c(cc2-n2ccc4c5ccccc5ccc42)c2cc(-n4c5ccccc5c5ccccc54)ccc2c2nc(-c4ccc(/N=C/c5ccccc5)cc4)n(-c4ccccc4)c32)c2ccccc12,-5.1429546,-1.896362466,2.971,2.3788,0.3926,0.0
374,462,Cc1ccccc1N1C(=O)c2cccc3c(N4c5ccccc5C5(c6ccccc6-c6ccccc65)c5ccccc54)ccc(c23)C1=O,-5.232207992,-2.57964072,2.0175,2.0092,0.0001,0.0
375,463,N#Cc1ccc(-c2cccc(N(c3ccc4ccccc4c3)c3cccc4c3C3(c5ccccc5Nc5ccccc53)c3ccccc3-4)c2C#N)cc1C#N,-5.253977112,-2.363582204,2.5315,2.4521,0.0062,0.0
376,466,CCC1(CC)c2ccccc2-c2ccc(N(c3ccc(Cl)c(-c4ccnc5ncnn45)c3)c3ccc4c(c3)-c3ccccc3C43c4ccccc4N4c5ccccc5C(C)(C)c5cccc3c54)cc21,-5.113838402000001,-1.91704313,2.7335,2.4872,0.0164,0.0
377,467,CCCCN1c2ccccc2C(C)(C)c2c1ccc1oc3cc(-c4nnc(-c5ccc6c(c5)C5(c7ccccc7Oc7ccccc75)c5ccccc5-6)o4)ccc3c21,-4.922270146,-1.8231638,2.7333,2.4158,0.0714,0.0
378,468,Cc1sc(C)c(-c2cccc3c2S(=O)(=O)c2ccc(-c4ccc5c(c4)C(C)(C)c4ccccc4N5c4ccc(O)cc4)cc2C3=O)c1C,-5.0741097580000005,-2.478414312,2.2281,2.113,0.0326,0.0
379,469,CC1(C)c2ccccc2Nc2ccc(-c3ccc4c(c3)C(C)(C)c3ccc5c(sc6ccccc65)c3N4c3ccc(-c4cc(C#N)nc(-c5cccnc5)n4)cc3)cc21,-4.844173428,-2.442495264,2.1413,2.0974,0.0321,0.0
380,471,O=S1(=O)c2ccccc2-c2cc(-n3c4ccccc4c4c5oc6ccccc6c5ccc43)ccc21,-5.5037777640000005,-2.013099372,3.0229,2.7539,0.0577,0.0
381,472,O=P(c1ccccc1)(c1ccccc1)c1ccc(N2c3ccccc3Oc3ccccc32)cc1,-4.69260593,-1.1094087780000002,2.8801,2.8053,0.0002,0.0
382,474,CCCCCc1cc2cc(-n3c4ccc(-n5c6ccc(N7c8ccccc8C(C)(C)c8ccccc87)cc6c6cc(C(C)(C)C)c(Cc7ccccc7)cc65)cc4c4ccc5oc6ccccc6c5c43)ccc2n1-c1nc(-c2ccccc2)ncc1S(=O)(=O)c1cnc(-c2ccccc2)nc1-c1ccccc1,-4.616958238,-2.632975064,1.8224,1.8224,0.0,0.0
383,475,CC1(C)c2ccccc2N(c2ccc3c4c(cccc24)C(=O)N(c2ccc([Si](c4ccccc4)(c4ccccc4)c4ccccc4)cc2)C3=O)c2ccccc21,-5.169893886,-2.553245662,1.9804,1.9722,0.0001,0.0
384,478,Cc1cccc(C)c1-c1cc(-c2nc(-c3ccccc3)c3ccccc3n2)c(C#N)c(-n2c3ccccc3c3ccc4c(c32)-c2ccccc2C42c3ccccc3-c3ccccc32)c1,-5.164995834,-2.226980976,2.4873,2.4467,0.0119,0.0
385,479,CC1(C)c2ccccc2N(c2nccc3nsnc23)c2ccccc21,-5.482008644,-2.53746305,2.4452,1.8095,0.1269,0.0
386,480,CC1(C)c2ccccc2N(c2ccccc2)c2c1ccc1c2c2ccccc2n1-c1cccc(C2=C(c3ccccc3)C(=O)N(c3ccccc3)C2=O)c1,-5.08989237,-2.758691732,1.9967,1.9651,0.002,0.0
387,481,N#Cc1nccc(-c2c(F)cc(F)c(-c3ccc(N4c5ccccc5C5(c6ccccc6C(=O)c6ccccc65)c5ccccc54)cc3)c2C#N)n1,-5.295882668,-2.6854930660000003,2.2729,2.2722,0.0,0.0
388,482,CCn1c(=O)c2ccc(-c3ccccc3C3(c4ccccc4)c4ccccc4-c4ccccc43)cc2c2cc(N(C=C(c3ccccc3)c3ccccc3)C=C(c3ccccc3)c3ccc(N4c5ccc(C)cc5C5(c6ccccc6-c6ccccc65)c5cc(C)ccc54)cc3)ccc2c1=O,-4.734239372,-1.55921322,2.9247,2.3988,0.0172,0.0
389,483,CC(=O)c1ccc(C2(c3nc(-c4ccccc4)nc(-c4ccccc4)n3)c3ccccc3-c3ccc(-n4c5ccccc5c5cc(-c6ccc7c(c6)c6cc(-n8c9ccccc9c9c%10c(ccc98)-c8ccccc8C%108c9ccccc9-c9ccccc98)ccc6n7-c6cccc7ccccc67)ccc54)cc32)cc1,-4.848255138,-2.045753052,2.6014,2.5975,0.0015,0.0
390,485,N#Cc1nc2c3ccccc3c3cc(-n4ccc5c6c(ccc7cnc8ccccc8c76)ccc54)ccc3c2nc1C#N,-5.768272572,-3.05311908,2.3972,2.3211,0.0005,0.0
391,486,Cc1cn(-c2ccc(-c3cnc(-c4ccccc4)c4nsnc34)cn2)c2ccc(-n3c4ccccc4c4cc(-n5c6ccccc6c6c7c(ccc65)-c5ccccc5C75c6ccccc6-c6ccccc65)ccc43)cc12,-4.852881076,-3.0778814540000003,1.6192,1.6135,0.002,0.0
392,487,Cc1cc(-n2ccc3c4ccccc4ccc32)ccc1N(c1ccc2oc(=O)c3c(C)nn(-c4ccccc4)c3c2c1)c1ccc2c(c1)c1cc(Cc3ccccc3)ccc1n2-c1ccc2c(c1)-c1ccccc1C2(C)C,-4.986761164000001,-1.479755932,3.0056,2.6533,0.0373,0.0
393,488,O=c1cc(N2c3ccccc3C3(c4ccccc42)c2ccccc2C2(c4ccccc4N(c4ccc5ccccc5c4)c4ccccc42)c2ccccc23)c2cc3c4cc(-c5ccc6c(c5)-c5ccccc5C65c6ccccc6Nc6ccccc65)ccc4n(-c4ccc5c6c4Oc4ccccc4B6c4ccccc4O5)c3cc2o1,-5.021047528,-1.96874479,2.7415,2.5058,0.0377,0.0
394,489,Cc1ccc2c(c1)c1cc(-n3c4ccccc4c4c5c(ccc43)-c3ccccc3C5(c3ccccc3)c3ccccc3)ccc1n2-c1ccc2c(c1)c1cc(C(F)(F)F)c(C#N)c(-c3ccc(C(=CN(c4ccccc4)c4cccc5ccccc45)c4ccccc4)cc3)c1n2-c1cnc2nc(-c3ccccc3)nn2c1,-4.970434324,-2.3676639140000004,2.1015,2.0814,0.0002,0.0
395,490,N#CC(C#N)N1c2ccccc2C2(c3ccccc3C(=O)c3ccccc32)c2ccccc21,-5.98106572,-1.978540894,3.3909,2.9839,0.0004,0.0
396,491,COc1cc2c(C)c(C)n(-c3cc(-n4c5ccc(C#N)cc5c5cc(C(C)(C)C)ccc54)c4c(c3)c(=O)c3cc(C(C)(C)C)ccc3n4-c3c(C(C)C)ccc4c3C3CC=CC=C3N4c3nc(-c4ccccc4)nc(C(C)C)n3)c2cc1C(C)(C)C,-5.099688474,-1.934458426,2.6845,2.2446,0.0103,0.0
397,492,O=C1OCc2cc(-c3cc(C4(c5ccccc5)c5ccccc5Sc5ccccc54)ccc3N3c4ccccc4C4(c5ccccc5C(=O)c5ccccc54)c4ccccc43)ccc21,-5.318740244,-1.7989456540000002,2.9398,2.8971,0.0001,0.0
398,493,N#Cc1c(-n2c3ccccc3c3ccccc32)cnc(-c2ccc([Si](c3ccccc3)(c3ccccc3)c3ccccc3)cc2)c1-n1c2ccccc2c2ccc3c4ccccc4oc3c21,-5.599834006,-2.2204502400000004,2.7163,2.5712,0.0541,0.0
399,494,O=C1c2ccccc2-c2c1cccc2-c1cc2c(cc1C(F)(F)CC(F)(F)C(F)(F)F)c(N1C3=CC=CCC3c3ccccc31)cc1ccccc12,-4.7211779,-2.32521413,2.1004,2.0984,0.0003,0.0
400,495,CC1(C)c2ccccc2N(c2ccc3ccccc3c2)c2ccc(-c3ccc4c(c3)c3cc5c6ccccc6n(-c6cc(-c7nc(-n8c9ccccc9c9c%10ccccc%10sc98)cn7-c7ccccc7)ccn6)c5c5c6ccccc6n4c35)cc21,-4.729069206,-1.699896158,2.7845,2.6729,0.0002,0.0
401,496,O=P(c1ccccc1)(c1ccccc1)c1cccc2c3ccc(-n4c5ccccc5c5c6ccccc6ccc54)c(P(=O)(c4ccccc4)c4ccccc4)c3n(-c3cc4ccccc4c4ccccc34)c12,-5.115471086,-1.423428334,3.1835,2.5954,0.0485,0.0
402,497,CSc1c(-c2ccc3ccccc3c2)cc(/N=C/c2ccc(OC(=O)C(=O)c3ccc(N(c4ccccc4)c4cccc5ccccc45)cc3C)cc2)c(-n2c3ccc(N(c4ccccc4)c4ccccc4)cc3c3c4ccccc4sc32)c1-c1ccc2ccccc2c1,-4.623761088,-2.022079134,2.3372,2.3345,0.0032,0.0
403,498,Cc1nc2c3ccccc3c3ccc(N4c5ccccc5C(C)(C)c5ccccc54)cc3c2n1-c1ccc([N+](=O)[O-])cc1,-4.921181690000001,-2.816107786,1.6605,1.6603,0.0,0.0
404,499,N#Cc1ccc(-c2ccc(F)c(-n3c4c(c5ccccc53)CCc3c-4[nH]c4ccc(-c5cc6c7ccccc7n7c8ccccc8c(c5)c67)cc34)c2F)c(-n2c(-c3ccc4c(c3)c3ccccc3n4/C=C/c3ccccc3)cc3ccccc32)c1C#N,-4.820227396,-2.600865612,1.8764,1.8713,0.0004,0.0
405,500,CCC1(C)c2ccccc2N(c2ccc3c(c2)C(CC)(CC)c2cc(OCc4ccc(-c5nncnc5-c5ccc6c(c5)C(C)(C)C5C=CC=CC5N6c5ccc(-c6csc(C)c6F)cc5)cc4)ccc2-3)c2ccccc21,-4.723626926,-1.772550596,2.7499,2.3496,0.0,0.0
406,501,N#Cc1ccc2c(c1)c1cc(C#N)ccc1c1nc3cc(-c4ccccc4)ccc3nc21,-6.451278712000001,-2.95515804,3.0648,2.1591,0.2671,0.0
407,502,O=C1c2ccccc2S(=O)(=O)c2c1cccc2-n1c2ccccc2c2ccccc21,-5.460511638,-2.800869402,2.1451,2.1301,0.0003,0.0
408,503,C=Cc1ccc(-c2cc(C#N)nc(-c3cc(C#N)c(C)cc3-n3c4ccccc4c4cccc(-c5ccc6c(c5)c5ccccc5n6-c5ccc(C=C)cc5)c43)n2)cc1,-5.189758208000001,-2.5693003880000003,2.1982,2.1886,0.0051,0.0
409,504,CC1(C)c2ccccc2C2(c3ccccc3N(c3ccc([Si]4(c5ccccc5)c5ccccc5N(c5ccc(-c6nsc(-c7ccccc7)n6)cc5)c5ccccc54)cc3)c3ccccc32)c2ccccc21,-4.84226863,-2.060175094,2.575,2.575,0.0,0.0
410,505,CCc1cc(-c2ccnc(-n3ccc4cc(-n5c6ccc(C#N)cc6c6cc(C#N)c(-n7c8ccccc8c8cc(C9(c%10ccccc%10)c%10ccccc%10-c%10ccccc%109)ccc87)cc65)ccc43)c2)nc2c3cc(C(C)C)ccc3n(-c3nc(-c4ccccc4)nc(-c4ccccc4)n3)c12,-5.407721522,-2.280043206,2.9198,2.9198,0.0,0.0
411,506,N#Cc1c(-n2c3ccccc3c3ncccc32)c(-c2ccccc2)c2c(c1-c1cc(-n3c4ccccc4c4c5c(ccc43)-c3ccccc3C53c4ccccc4-c4ccccc43)c3ccccc3c1)c1ccccc1n2-c1cnccn1,-4.957644966,-1.97010536,2.7321,2.5332,0.0047,0.0
412,507,N#Cc1ccc2c(c1)c1cc(C#N)c(-n3c4ccccc4c4cc5c(cc43)C(c3ccccc3)(c3ccccc3)c3ccccc3-5)c(C(F)(F)F)c1n2-c1ccc2c(c1)c1ccc(-c3ccc([N+](=O)[O-])cc3)nc1n2-c1ccc2c(c1)C1(c3ccccc3Oc3ccccc31)c1ccccc1-2,-5.349489126,-2.69256803,2.4593,2.4591,0.0,0.0
413,509,C(=N/c1ccccc1)\c1ccc(-n2c(-c3cnncn3)nc3c4ccc(-c5ccc6c(c5)-c5ccccc5C65c6ccccc6N(c6cccc7ccccc67)c6ccccc65)cc4c4ccccc4c32)cc1,-4.994380356000001,-2.275417268,2.5194,2.2976,0.0001,0.0
414,510,c1ccc(C2(c3cccc(-c4ccc5c(c4)Sc4ccccc4N5c4ccc5nsnc5c4)c3)c3ccccc3Sc3ccccc32)cc1,-5.0447214460000005,-2.601954068,1.907,1.8503,0.0165,0.0
415,511,CCCCCc1c(-n2c3ccccc3c3cc4c(cc32)C(C)(C)c2ccccc2-4)c(C#N)c(-c2ccc3ccccc3c2)c2c3ccccc3n(-c3ccc4c(ccc5c4cc(-c4ccc6c(c4)C(C)(C)c4ccccc4-6)n5-c4nc(-c5ccccc5)nc(-c5ccc6c(c5)C(C)(C)c5ccccc5-6)n4)c3)c12,-5.0390070520000005,-2.1524217400000003,2.693,2.693,0.0,0.0
416,512,CCN1C(=O)c2ccc(N(c3ccccc3)c3ccc(S(=O)(=O)c4ccccc4)cc3)c3cc(Oc4cccc5oc6cc(-c7cccc(C#N)c7)ccc6c45)cc(c23)C1=O,-5.792490718000001,-2.6044030940000003,2.6881,2.0403,0.1724,0.0
417,513,CC1(C)c2ccccc2N(c2ccc3c(c2)c2ccc4oc5ccccc5c4c2n3-c2ccc3c(c2)S(=O)(=O)c2ccccc2S3(=O)=O)C2C=CC=CC21,-4.941862354,-2.377732132,2.2531,2.2463,0.004,0.0
418,514,Cc1cc(C)c(B(c2cc(-n3c4ccccc4c4cccnc43)ccc2-n2c3ccc(C)cc3c3cc(C)ccc32)c2c(C)cc(C)cc2C)c(C)c1,-5.0888039140000005,-1.750509362,2.6837,2.6089,0.0079,0.0
419,515,CC1(C)c2ccccc2-c2cc3c4ccccc4n(-c4c(C#N)c(C#N)cc5nc6c7cccc8ccc9cccc(c6nc45)c9c87)c3cc21,-5.35112181,-3.22046919,1.6196,1.548,0.0186,0.0
420,517,CC1(C)c2ccccc2-c2cc3c4ccccc4n(-c4cc5c(cc4-c4ccc6c(c4)c4cc(-c7ccc8c(c7)Oc7cccc9c7B8c7ccccc7O9)ccc4n6-c4ccc6c(c4)Oc4ccccc4B6c4ccccc4)-c4ccccc4S5(=O)=O)c3cc21,-5.197105286,-2.011466688,2.7419,2.5683,0.0647,0.0
421,518,CC1(C)c2ccccc2N(c2cnc(-c3ccccc3)nc2)c2ccc(N3c4ccccc4C(c4ccccc4)(c4ccccc4)c4ccccc43)cc21,-5.006081258,-1.6871068,2.9281,2.9006,0.0,0.0
422,519,Cc1cc(C)c(B(c2ccc(-n3c4ccccc4c4c5c(ccc43)-c3ccccc3C53c4ccccc4-c4ccccc43)cc2-c2ccc3c4c2Oc2ccccc2B4c2ccccc2O3)c2c(C)cc(C)cc2C)c(C)c1,-5.052884866,-1.755407414,2.8783,2.6724,0.2083,0.0
423,520,N#Cc1ccc2c3ccccc3n(-c3ccc4c(c3)C3(c5ccccc5-c5ccccc53)c3ccccc3C43c4ccccc4-c4ccccc43)c2c1-c1cccc2c1B1c3cc(-c4ncnc(-c5ccccc5)n4)ccc3Oc3cccc(c31)O2,-5.559016906,-1.89255287,3.1331,2.8409,0.0061,0.0
424,521,CCC1(C)c2ccccc2N(c2cc(F)cc(-c3cnc4ncc(-n5ccc6cc(N7c8ccccc8C(c8ccccc8)(c8ccccc8)c8ccccc87)ccc65)cc4n3)c2)c2ccccc21,-5.229486852,-2.703996818,2.1048,2.098,0.0006,0.0
425,522,Cc1ccc2c(c1)c1cc(-c3ccc4c(c3)c3ccc5oc6ccccc6c5c3n4-c3ccc(-c4ccncc4)cc3)ccc1n2-c1ccc(C#N)cc1,-5.280372170000001,-1.62179944,3.3185,2.8471,0.2202,0.0
426,523,CCC1(C)c2ccccc2N(c2c(-c3ccc(N4c5ccccc5C5(c6ccccc6Sc6ccccc65)c5ccccc54)cc3)nc(N)c3nsnc23)c2ccc(N3c4ccccc4C(C)(C)c4ccccc43)cc21,-4.758185404,-2.785631018,1.6379,1.6364,0.0006,0.0
427,524,CSc1ccc(/N=N/c2cc(-n3c4ccccc4c4ccc5c6ccccc6n(-c6ccc(Cc7ccccc7)cc6)c5c43)c(-c3cc4cc(N5c6ccccc6C(C)(C)C6C=CC=CC65)ccc4oc3=O)cc2C)cc1,-4.803628442,-2.4770537420000003,1.8347,1.7306,0.0059,0.0
428,526,CCC1(C)c2ccccc2N(c2ccc3c(c2)c2cc4c(cc2n3-c2cc(N3CCC(c5ccccc5)=N3)ccc2-c2ncncc2C)C(C)(C)c2ccccc2-4)c2ccccc21,-4.652877286000001,-1.601935118,2.7778,2.23,0.0002,0.0
429,527,Cc1ccc2c3cc(-c4cc(C)c(C)c(C)c4)c(C)cc3n(-c3ccc(-c4ccc(P(=S)(c5ccccc5)c5ccccc5)cc4)c4nc5cc(N6C7=CC=CCC7C(c7ccccc7)(c7ccccc7)c7ccccc76)cc(-c6ccccc6)c5cc34)c2c1,-4.662401276,-2.399773366,1.7657,1.6591,0.0218,0.0
430,528,CC1(C)c2ccccc2-c2cc(Nc3ccc4c(c3)C(C)(C)c3ccccc3N4c3ccc([N+](=O)[O-])cc3)ccc21,-4.690973246,-2.61773668,1.604,1.5977,0.0008,0.0
431,530,c1ccc2c(c1)-c1ccccc1C21c2ccccc2N(c2ccc3cc4ccccc4nc3c2)c2ccccc21,-4.954923826,-2.231606914,2.1736,2.1591,0.0002,0.0
432,531,N#Cc1nc2c3ccccc3c3c(-n4c5ccccc5c5ccccc54)cccc3c2nc1C#N,-5.781606158,-3.000328964,2.3404,2.304,0.0056,0.0
433,532,O=S1(=O)c2ccccc2S(=O)(=O)c2cc(N3c4ccccc4Oc4cc(-c5ccc6c(c5)C5(c7ccccc7Oc7ccccc75)c5ccccc5N6c5ccccc5)ccc43)ccc21,-4.7483893,-2.339636172,1.9655,1.8809,0.0432,0.0
434,533,N#Cc1ccc2c(c1)c1cc(N3c4ccccc4C4(c5ccccc5C(=O)c5ccccc54)c4ccccc43)ccc1n2-c1ccc(C2(c3ccccc3)c3ccccc3-c3ccccc32)cc1,-5.136968092,-1.6917327380000002,2.8652,2.8382,0.0,0.0
435,534,CC1(C)c2ccccc2N(c2ccc3c(n2)c2ccccc2n3-c2cccc3sc4ccccc4c(=O)c23)c2c1ccc1c2oc2ccccc21,-4.626754342,-2.293104678,1.9996,1.9993,0.0003,0.0
436,535,Cc1ccc2c3cc(-c4ccc5oc6ccccc6c(=O)c5c4)c(C)cc3n(-c3ccccc3-n3c4ccccc4c4cc(C#N)ccc43)c2c1,-5.489355722,-1.7298286980000002,3.3398,2.9581,0.0143,0.0
437,537,CCCCCCCCCCCCC(CCCCCCCCCC)Cn1c(-c2ccc3c(c2)C2(c4ccccc4S3)c3ccccc3-c3ccccc32)nc2ccccc21,-5.3671765360000006,-0.991311302,4.019,2.9682,0.032,0.0
438,538,CCc1cccc2c1N(c1ccc(C#N)cc1)c1c(ccc3c1c1ccccc1n3-c1ccc3cc4cc5c6c(ccc(F)c6c4cc3c1)N(C)C5=O)C2(C)C,-5.02322444,-2.320316078,2.3445,1.8656,0.102,0.0
439,539,CC1(C)c2ccccc2-c2cc(-c3nc(-c4cccc5ccccc45)nc(C4(c5ccc6c(c5)c5ccccc5n6-c5ccc(F)cc5-n5c6ccccc6c6ccc7c(c8ccccc8n7-c7ccc8c(c7)SC7C=CC=CC7N8c7ccc8ccccc8c7)c65)c5ccccc5-c5ccccc54)n3)ccc21,-4.944855608,-1.755679528,2.9104,2.4023,0.0001,0.0
440,540,CC1(C)c2ccccc2Nc2ccc(-c3ccc4c(c3)CCc3cc(-n5c6ccccc6c6oc7ccccc7c65)ccc3N4c3cc(F)c(-c4cnc(C#N)nc4)c(F)c3)cc21,-4.932882592,-2.50889108,2.1202,2.0712,0.0507,0.0
441,542,Cc1ccc2c(c1)c1ccccc1n2-c1cc(-c2cc(C)c(/N=N/c3ccc(-n4cnc5ccccc54)cc3)cc2-n2c3ccccc3c3c4ccccc4ccc32)ccc1-c1nc(-c2ccccc2)nc(-c2ccccc2)n1,-5.1277162160000005,-2.6939286000000005,2.0954,1.7375,0.0033,0.0
442,543,Cc1nn(-c2ccc3c(c2)B2c4ccccc4Oc4ccc(-c5ccccc5)c(c42)O3)c2c1c(=O)oc1ccccc12,-5.731265068,-2.0160926260000003,3.1829,2.7385,0.0896,0.0
443,544,CC1(C)c2ccccc2N(c2ccc(-c3cncc(-c4ccncc4)n3)cc2)c2c1ccc1c2c2ccccc2n1-c1ccccc1,-5.222684002,-1.6533646640000002,3.1335,2.6596,0.0832,0.0
444,545,CC1(C)c2ccccc2-c2cc3c4ccccc4n(-c4ccc5c(c4)c4ccccc4n4c5nc5c(-c6ccc7c(-c8cccnc8)nc(N(c8ccc9ccccc9c8)c8cccc9ccccc89)nc7c6)ccc(-c6ccncc6)c54)c3cc21,-5.181866902,-2.068882742,2.6643,2.2896,0.076,0.0
445,547,CCCCCCCCC1(CCCCCCCC)c2ccccc2-c2ccc(-n3c4ccc(-c5cc6sc7ccccc7c(=O)c6cc5-n5c6ccccc6c6c7oc(=O)ccc7ccc65)cc4c4cc5c(cc43)C(C)(C)c3ccccc3-5)cc21,-5.186764954,-2.089563406,2.7678,2.5953,0.1504,0.0
446,548,CCCc1c(F)cc(C#N)c(-c2c(C#N)cnc(N3c4ccccc4C(C)(C)c4ccc5c(sc6ccccc65)c43)c2C#N)c1C#N,-5.90759494,-2.339908286,3.0524,2.7504,0.013,0.0
447,549,Cc1ccccc1-c1c(C)cc(-c2ccc3c(c2)Sc2ccccc2N3c2ccc(P(=O)(c3ccccc3)c3ccccc3)cc2C)cc1C,-4.855057988,-1.045734102,3.1545,2.7158,0.0046,0.0
448,550,CCC1(C)c2ccccc2N(c2ccc3c(c2)c2c4sc5ccccc5c4ccc2n3-c2nn3cc(-c4ccc5c(c4)C4(c6ccccc6S5)c5ccccc5-c5ccccc54)nc3s2)c2ccccc21,-4.921998032,-1.563567044,2.8988,2.7206,0.0003,0.0
449,551,O=S(=O)(c1ccccc1)c1cccc(-c2ccccc2-n2c3ccccc3c3cc4sc5ccccc5c4cc32)c1,-5.187309182,-1.44764648,3.2344,2.7648,0.0001,0.0
450,553,Fc1c(F)c(-n2c3ccccc3c3ccc4c(c32)-c2ccccc2C42c3ccccc3-c3ccccc32)c2nsnc2c1N1CCCCCC1,-5.17968999,-2.441134694,2.1861,1.6358,0.0411,0.0
451,555,c1cc2sc3ccsc3c2s1,-5.602555146,-1.08709543,4.8126,2.624,0.0,0.0
452,556,CC(C)(C)c1ccc2c(c1)c1cc3c(cc1n2-c1nc(-c2ccccc2)nc(-c2ccc4ccccc4c2)n1)C(C)(C)c1cc(-n2c4ccc(-c5nc(-c6ccccc6)nc(C6(c7ccc8c(c7)c7ccccc7n8-c7ccc8c(c7)C(C)(C)c7ccccc7-8)c7ccccc7-c7ccccc76)n5)cc4c4oc5ccccc5c42)c(-c2ccccc2)cc1-3,-5.08036838,-2.086570152,2.8204,2.4975,0.002,0.0
453,557,CC1(C)c2ccccc2-c2ccc(N3c4ccccc4S(=O)(=O)c4cc(N5c6ccccc6C(c6ccccc6)(c6ccccc6)c6cc(-n7c8ccccc8c8cc9c(cc87)C(c7ccccc7)(c7ccccc7)c7ccccc7-9)ccc65)ccc43)cc21,-4.924991286000001,-1.434857122,3.2453,2.8855,0.0055,0.0
454,558,N#Cc1cc(F)c(N2c3ccccc3C3(c4ccccc4Oc4ccccc43)c3ccccc32)c(F)c1,-5.406360952,-2.112693096,2.5932,2.5819,0.0,0.0
455,560,CC(C)n1c2ccccc2c2cc(N3c4ccccc4[Si](c4ccccc4)(c4ccccc4)c4ccccc43)cc(P(=O)(c3ccccc3)c3ccc(-c4nncc(-c5ccccn5)n4)cc3)c21,-4.99737361,-2.4473933160000003,2.308,2.1715,0.0,0.0
456,563,CCCCCCCCC1(CCCCCCCC)c2ccccc2-c2ccc(-n3c4ccc(-c5ccc6c(c5)c(C)c(-c5ccccc5)n6-c5ccc6c(c5)c5c7ccccc7sc5n6-c5nc(CCCCCC)nc(-c6ccccc6)n5)cc4c4cc5c(cc43)C(C)(C)c3ccccc3-5)cc21,-4.821043738,-1.922213296,2.6811,2.6704,0.0071,0.0
457,564,Cc1ccc2c(c1)C1(c3ccccc3-c3ccc(-c4ccc5c(c4)-c4ccccc4C54c5ccccc5N5c6ccccc6C(C)(C)c6cccc4c65)cc31)c1cc(C)ccc1N2c1ccc2oc(=O)ccc2c1,-5.016693704,-1.9837110600000003,2.4912,2.4699,0.0005,0.0
458,566,Cc1cc(-c2ccc(S(=O)(=O)c3ccccn3)nc2)cc(-n2c3ccccc3c3cc(N4c5ccccc5Sc5ccccc54)ccc32)c1,-4.882813616,-1.839762754,2.7905,2.7901,0.0003,0.0
459,567,CCc1ccc2c(c1)c1ccc3c4ccccc4sc3c1n2-c1cc(-n2c(C)nc3c4ccccc4c4ccccc4c32)cc(-c2ccc3c(c2)C2(c4ccccc4-c4ccccc42)c2ccccc2C32c3ccccc3-c3ccccc32)n1,-5.29397787,-1.593499584,3.1696,2.8152,0.0059,0.0
460,568,c1ccc(B2c3ccccc3Oc3cc(N4c5ccccc5C(c5ccccc5)(c5ccccc5)c5ccccc54)ccc32)cc1,-5.0907087120000005,-1.87622603,2.6643,2.6515,0.0004,0.0
461,569,Cc1cc(-c2ccc3c(n2)c2ccccc2n3-c2cc(-c3ccc4c5ccccc5n(-c5ccc(C)c6ccccc56)c4c3)c(C#N)c(-n3c4ccccc4c4cc(Cc5ccc(C(F)(F)CC(F)(F)C(F)(F)F)cc5)ccc43)c2C#N)ccc1C#N,-5.766367774,-2.525762148,2.6493,2.5843,0.024,0.0
462,570,O=c1c2ccccc2c2ccccc2c(=O)n1-c1ccc2c(c1)c1cc(-c3ccc4c(c3)c3cc(Cc5ccccc5)ccc3n4-c3cccc4ccccc34)ccc1n2/C=C/c1ccccc1,-4.9660805,-1.4171697120000002,3.1672,2.61,0.0334,0.0
463,571,Cc1cc(N(c2ccc3c(c2)C(C)(C)c2ccccc2-3)c2cccc3ccccc23)ccc1-c1nc2cc(-c3nncc(-c4ccccc4)n3)ccc2nc1-c1ccc(-n2c3ccccc3c3cc4sc5ccccc5c4cc32)c2ccccc12,-4.874105968,-2.345350566,2.1891,2.114,0.0418,0.0
464,572,N#Cc1ccc2c(c1)c1cc(C#N)c(N(C=C(c3ccccc3)c3ccccc3)C=C(c3ccccc3)c3ccccc3)cc1c1nc3ccc(-c4ccc5c(c4)c4c6ccccc6ccc4n5-c4ccc(Cc5ccccc5)cc4-c4ccccc4)cc3nc21,-5.050163726,-2.6939286000000005,1.9361,1.8108,0.0545,0.0
465,573,CC1(C)c2ccc(-c3nc(-c4ccccc4)ncc3N3c4ccccc4C4(c5cc(-c6ncc(S(=O)(=O)c7cncnc7)cn6)ccc53)c3ccccc3C(C)(C)c3ccccc34)cc2-c2ccc(-c3ccc4c(c3)C3(c5ccccc5N(c5ccccc5)c5ccccc53)c3ccccc3C43c4ccccc4N(c4ccc5ccccc5c4)c4ccccc43)cc21,-4.993564014,-2.269158646,2.5817,2.3109,0.0,0.0
466,574,C1=C(c2cc3sc4ccsc4c3s2)SC2c3sccc3SC12,-5.365543852,-1.77010157,3.1607,2.0449,0.1291,0.0
