MolID,SMILES,HOMO,LUMO,S1,T1,Est
491,Cn1c2ccc(Cl)cc2c2nc3cccnc3nc21,-6.018617452,-2.332833322,3.0964,2.4624,0.6339999999999999
492,c1ccc(-c2nnc(-c3ccc(N4c5ccccc5Oc5ccccc54)cc3)c(-c3ccc(N4c5ccccc5Oc5ccccc54)cc3)n2)cc1,-4.729885548,-2.264532708,2.1075,2.0396,0.0678999999999998
493,CC1(C)c2ccccc2N(c2ccc(-c3cc4nc5c6ccc(C#N)cc6c6cc(C#N)ccc6c5nc4cc3F)cc2)c2ccccc21,-5.0594156020000005,-3.128766772,1.6281,1.627,0.0011000000000001
494,N#Cc1ccc(-c2cc(N3c4ccccc4C4(c5ccccc5-c5ccccc54)c4ccccc43)cc(-c3ccc(C#N)cc3)c2C#N)cc1,-5.4392867460000005,-2.443311606,2.3843,2.373,0.0112999999999998
495,CC1(C)c2ccccc2N(c2ccc(-c3cc(-c4ccccc4)nc(-c4ccccc4)n3)cc2)c2ccc3sc4ccccc4c3c21,-4.942406582,-1.855545366,2.6266,2.5978,0.0287999999999999
496,Clc1ccc2c(c1)c1cc(Cl)ccc1c1c2sc2c3ccc(Cl)cc3c3cc(Cl)ccc3c21,-5.837389528,-2.040310772,3.7525,2.338,1.4145
497,O=C1c2cccc3c(N4c5ccccc5Sc5ccccc54)ccc(c23)C(=O)N1c1ccccc1,-5.179145762,-2.628893354,1.9609,1.9503,0.0106000000000001
498,Cc1ccccc1-c1cc2nc3c4ccc(N5c6ccccc6Oc6ccccc65)cc4c4cc(N5c6ccccc6Oc6ccccc65)ccc4c3nc2cc1-c1ccccc1C,-4.688252106,-2.5654907920000003,1.7341,1.7313,0.0027999999999999
499,O=P(c1ccccc1)(c1ccccc1)c1ccc2c(c1)S(=O)(=O)c1c-2cccc1P(=O)(c1ccccc1)c1ccccc1,-6.659718036000001,-2.090651862,4.0361,2.8868,1.1493000000000002
500,Cc1cc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)ccc1-n1c2ccccc2c2cc3c(cc21)C(C)(C)c1ccccc1-3,-5.142682486,-1.981262034,2.7437,2.6608,0.0828999999999999
501,CC1(C)c2cc(C#N)ccc2-c2ccc(-c3cccc(-n4c5ccccc5c5ccccc54)c3)cc21,-5.446633824,-1.882756766,3.1918,2.6687,0.5231000000000003
502,CC(C)(C)c1ccc2c(c1)Sc1cc(C(C)(C)C)ccc1N2c1ccc2c(ccc3nc4ccc5cc(N6c7ccc(C(C)(C)C)cc7Sc7cc(C(C)(C)C)ccc76)ccc5c4nc32)c1,-4.8493435940000005,-2.4786864260000003,1.9842,1.9799,0.0042999999999999
503,c1ccc(N(c2ccccc2)c2ccc(-c3ccc4c(c3)c3ccccc3n4-c3cnccc3-c3ccncc3)cc2)cc1,-4.856962786,-1.739624802,2.7824,2.7316,0.0508000000000001
504,CC(C)c1cc(C(C)C)c(B2c3cc(-n4c5ccccc5c5ccccc54)ccc3N(c3ccccc3)c3ccc(-n4c5ccccc5c5ccccc54)cc32)c(C(C)C)c1,-5.226765712000001,-1.737175776,2.9935,2.6591,0.3344
505,c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc(-n4c5ccccc5c5cc6c(cc54)C(c4ccccc4)(c4ccccc4)c4ccccc4-6)cc3)n2)cc1,-5.210438872,-1.9496968100000005,2.8665,2.6109,0.2555999999999998
506,COc1ccc2c(c1)c1cc(OC)ccc1n2-c1ccc(-c2c(C#N)c(C)nc(C)c2C#N)cc1,-5.089076028,-2.092284546,2.6588,2.4348,0.2239999999999997
507,Clc1ccc2c(c1)c1ccccc1c1c2sc2c3ccc(Cl)cc3c3ccccc3c21,-5.604459944,-1.786700524,3.75,2.3461,1.4039
508,COc1ccc2c(c1)c1ccccc1n2-c1c(C#N)c(-n2c3ccccc3c3cc(OC)ccc32)c(-n2c3ccccc3c3cc(OC)ccc32)c(-n2c3ccccc3c3cc(OC)ccc32)c1C#N,-5.255609796000001,-2.4144675220000003,2.2557,2.1554,0.1002999999999998
509,C1=C(c2ccccc2)C=C(c2ccccn2)P2(=C1c1ccccc1)Oc1ccccc1O2,-5.121729708,-1.337168196,3.3568,2.5025,0.8542999999999998
510,c1ccc(-c2nc(-c3ccc(N4c5ccccc5Sc5ccccc54)cc3)nn2-c2ccc(N3c4ccccc4Sc4ccccc43)cc2)nc1,-4.89397029,-1.785612068,2.8135,2.808,0.0055
511,c1ccc2c(c1)Oc1ccccc1N2c1ccc2ccc(N3c4ccccc4Oc4ccccc43)nc2n1,-5.025673466,-1.5295527940000002,3.0135,2.5408,0.4727000000000001
512,c1ccc(-n2c3ccccc3c3cc(-c4cccc(-n5c6ccccc6c6c7sc8ccccc8c7ccc65)c4)ccc32)cc1,-5.2049965920000005,-0.8925339200000001,3.8208,2.9729,0.8479000000000001
513,CC(C)(C)c1cc2ccc3c(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)ccc4c5nc6cc(C#N)c(C#N)cc6nc5c(c1)c2c34,-5.210438872,-3.018560602,1.9217,1.76,0.1616999999999999
514,c1ccc(-n2c3ccccc3c3ccccc32)c(-c2cc(-n3cccn3)cc(-n3nccn3)c2)c1,-5.306223,-1.268323354,3.4967,3.1202,0.3765
515,CC(C)(C)c1ccc2c(c1)B1c3cc(C(C)(C)C)ccc3Oc3cc(N4c5ccccc5C(C)(C)c5ccccc54)cc(c31)O2,-4.842812858,-1.785884182,2.5529,2.5468,0.0060999999999999
516,CC(C)(C)c1cc2ccc3ccc(-c4ccc(N5c6ccccc6C(c6ccccc6)(c6ccccc6)c6ccccc65)cc4)c4c5nc6cc(C#N)c(C#N)cc6nc5c(c1)c2c34,-5.015877362,-3.1255014040000004,1.5327,1.5321,0.0005999999999999
517,CCCCCCCCC1(CCCCCCCC)c2ccccc2-c2ccc(-c3nnc(-c4cccc(-n5c6ccc(C(C)(C)C)cc6c6cc(C(C)(C)C)ccc65)c4)o3)cc21,-5.218058064000001,-1.791326462,3.005,2.5612,0.4438
518,Cc1cc(-n2c3ccccc3c3ccccc32)ccc1-c1ccc(S(=O)(=O)c2ccccc2)cc1C,-5.422415678,-1.409278406,3.6867,3.355,0.3317000000000001
519,c1ccc(C2(c3ccccc3)C3=C(c4ccccc42)C2(C4=C(Cc5ccccc54)c4ccccc42)c2ccccc23)cc1,-5.106763438000001,-1.197573714,3.3442,2.2749,1.0692999999999997
520,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(C(=O)C(=O)c2ccc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)cc2)cc1,-5.375067842000001,-2.384807096,2.5842,2.2534,0.3308
521,CCN(CC)c1ccc(/C=C/c2cc(/C=C/C3=C(C#N)C(=C(C#N)C#N)OC3(C)C)c(/C=C/c3ccc(N(CC)CC)cc3)s2)cc1,-4.74702873,-2.950532102,1.5859,1.0072,0.5787
522,O=C(c1ccncc1)c1ccc(-n2c3ccccc3c3ccccc32)cc1,-5.615344504,-2.229702116,2.9666,2.6278,0.3388
523,N#Cc1cccc(-n2c(-c3cccc(C(=C(c4ccccc4)c4ccccc4)c4ccccc4)c3)nc3c4ccccc4c4ccccc4c32)c1,-5.362550598,-1.865613584,2.9685,2.461,0.5075000000000003
524,O=C(c1ccccc1)c1ccc(-c2ccc(N3c4ccccc4C(c4ccccc4)(c4ccccc4)c4ccccc43)cc2)cc1,-5.112477832,-1.910784508,2.8194,2.8134,0.0059999999999997
525,C(=C/n1c2ccc(-c3ccccc3)cc2c2cc(-c3ccccc3)ccc21)\c1ccccc1,-5.140777688,-1.11838854,3.5917,2.5982,0.9935
526,Cc1cc(C)c(B(c2ccc(S(=O)(=O)c3ccc(N4c5ccccc5Oc5ccccc54)cc3)cc2)c2c(C)cc(C)cc2C)c(C)c1,-4.823764878,-2.22725309,2.2327,2.2251,0.0076
527,CC(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1cc(-c2c(C#N)c(-c3ccccc3)nc(-c3ccccc3)c2C#N)cc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c1,-5.2088061880000005,-2.522768894,2.2965,2.2887,0.0078
528,N#Cc1ccc(-n2c3ccccc3c3ccccc32)cc1-n1c2ccccc2c2ccccc21,-5.628405976,-1.798401426,3.1799,2.8534,0.3264999999999998
529,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc2c(c1)c1cc(C#N)cc3c4cc(-n5c6ccc(C(C)(C)C)cc6c6cc(C(C)(C)C)ccc65)ccc4n2c13,-5.246085806,-1.9973167600000004,2.7809,2.6262,0.1547
530,O=S1(=O)c2ccccc2S(=O)(=O)c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc21,-5.278739486,-2.149428486,2.7949,2.4353,0.3596000000000003
531,c1ccc(/C(=C(/c2ccccc2)c2ccc(-c3ccc4c(c3)c3ccccc3n4-c3ccccc3)cc2)c2ccc(-c3ccc(-c4nc5ccccc5n4-c4ccccc4)cc3)cc2)cc1,-5.049347384000001,-1.471864626,3.164,2.2978,0.8662000000000001
532,Fc1ccc(-c2cc(-c3ccc(F)cc3)c3ccc4c(-c5ccc(F)cc5)cc(-c5ccc(F)cc5)c5ccc2c3c54)cc1,-5.227854168,-1.908335482,3.1074,1.8846,1.2228
533,O=C(c1ccccc1)c1ccc(N2c3ccccc3C3(c4ccccc4Sc4ccccc43)c3ccccc32)cc1,-5.111389376,-1.975819754,2.589,2.5812,0.0078
534,Cc1ccc(C2=CC(c3ccccc3)=P3(C(c4ccccc4)=C2)N(C)CCN3C)cc1,-4.505663612,-0.750762526,3.295,2.4941,0.8009
535,c1ccc(-n2c(-c3ccc(-c4ccc(-c5nc6c7ccccc7c7ccccc7c6n5-c5ccc(-c6ccc(-c7nc8ccccc8n7-c7ccccc7)cc6)cc5)cc4)cc3)nc3ccccc32)cc1,-5.152750704,-1.660983856,3.0853,2.5475,0.5378000000000003
536,Cc1ccc(N(c2ccc(C)cc2)c2ccc(-c3ccc4c(c3)c3ccccc3c3nc(C#N)c(C#N)nc43)cc2)cc1,-5.134519066,-2.764406126,2.0967,1.9333,0.1633999999999997
537,N#Cc1c(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cncc1-c1ccc(-n2c3ccccc3c3ccccc32)cc1,-5.475205794,-2.20820511,2.8565,2.7402,0.1162999999999998
538,c1ccc(-c2nnc(-c3ccc(N4c5ccccc5C(c5ccccc5)(c5ccccc5)c5ccccc54)cc3)o2)cc1,-5.169349658,-1.802211022,2.8127,2.8023,0.0104000000000001
539,N#Cc1ccc(-n2c(-c3ccc(C(=C(c4ccccc4)c4ccccc4)c4ccccc4)cc3)nc3c4ccccc4c4ccccc4c32)cc1,-5.24499735,-1.939084364,2.7961,2.3321,0.4639999999999999
540,c1ccc2c(c1)Oc1ccccc1N2c1ccc2c(c1)c1cc(N3c4ccccc4Oc4ccccc43)ccc1c1nc3c4cccnc4c4ncccc4c3nc21,-4.771246876,-2.57964072,1.8025,1.7997,0.0027999999999999
541,CC(C)(C)c1ccc(N2C(=O)c3cccc4c(N5c6ccc(-c7ccccc7)cc6C(C)(C)c6cc(-c7ccccc7)ccc65)ccc(c34)C2=O)cc1,-5.044449332,-2.5597763980000003,1.8951,1.8878,0.0073
542,C(=N/c1ccc(-c2cn3nc(-c4cccs4)sc3n2)cc1)\c1ccc2ccc3cccc4ccc1c2c34,-5.124722962,-2.110516184,2.6857,1.767,0.9187000000000004
543,COc1ccc2c(c1)c1ccccc1n2-c1nc2ccccc2nc1-n1c2ccccc2c2cc(OC)ccc21,-5.145403626,-2.108611386,2.5339,2.2418,0.2921
544,CC(C)(c1cc(Br)c(OC(=O)CCP2(=O)Oc3ccccc3-c3ccccc32)c(Br)c1)c1cc(Br)c(OC(=O)CCP2(=O)Oc3ccccc3-c3ccccc32)c(Br)c1,-6.165559012,-1.395672706,4.3755,3.0351,1.3403999999999998
545,c1ccc(-c2cc(N(c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3ccc(N(c4ccccc4)c4ccccc4)cc3)c(-c3ccccc3)c3nsnc23)cc1,-4.616958238,-2.279771092,1.9639,1.622,0.3418999999999998
546,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1cccc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c1C#N,-5.4245925900000005,-1.725474874,3.0421,2.9163,0.1257999999999999
547,c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2ccc3nc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)nn3c2)cc1,-5.28173274,-1.656085804,3.2405,2.786,0.4544999999999999
548,O=C1c2ccccc2-c2cccc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)c21,-5.255065568000001,-2.3567793540000004,2.5207,2.4142,0.1065
549,O=S(=O)(c1ccccc1)c1cc(N2c3ccccc3Oc3ccccc32)cc(N2c3ccccc3Oc3ccccc32)c1,-4.866486776,-1.8073811880000004,2.4563,2.4135,0.0428000000000001
550,c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc4c(c3)-c3ccccc3C43c4ccccc4N(c4ccccc4)c4ccccc43)n2)cc1,-4.98648905,-1.746699766,2.812,2.7673,0.0446999999999997
551,c1ccc(-c2ccc(N(c3ccc(-c4nc5c6cccnc6c6ncccc6c5[nH]4)cc3)c3ccc(-c4nc5c6cccnc6c6ncccc6c5[nH]4)cc3)cc2)cc1,-5.08989237,-1.618534072,3.0319,2.4109,0.621
552,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(-c2c(C#N)cncc2C#N)cc1,-5.424864704000001,-2.43678087,2.5926,2.3853,0.2073
553,c1cc(-c2cc(-n3c4ccccc4c4ccccc43)cc(-n3c4ccccc4c4ccccc43)c2)cc(-n2cnc3ccccc32)c1,-5.493165318,-1.473225196,3.4497,3.1155,0.3342
554,c1ccc(-n2c3ccccc3c3ccccc32)c(-c2ccc3cccnc3n2)c1,-5.415068600000001,-1.857450164,3.0102,2.8955,0.1147
555,C=CC(=O)OCCCCCCOc1ccc(/N=N/c2ccc(C(=O)Oc3ccccc3)cc2)c(C)c1,-5.6275896340000005,-2.176912,2.4621,1.5282,0.9339
556,C=CC(=O)OCCCCCCOc1ccc(/N=N/c2ccc(C(=O)Oc3ccc(Br)cc3)cc2)c(C)c1,-5.910043966,-2.5224967800000004,2.548,1.7158,0.8322
557,CCCCC(CC)CC1(CC(CC)CCCC)c2cc3c(cc2-c2cc4c(cc21)-c1ccc(-c2cccc5ccccc25)cc1S4(=O)=O)S(=O)(=O)c1cc(-c2cccc4ccccc24)ccc1-3,-5.780517702,-2.32113242,3.0704,2.3189,0.7514999999999996
558,CC1(C)c2ccccc2N(c2cc(C#N)c(C#N)cc2N2c3ccccc3C(C)(C)c3ccccc32)c2ccccc21,-5.376156298,-2.531476542,2.2118,2.0872,0.1246
559,CC1(C)c2ccccc2N(c2ccc(C(=O)c3ccncc3)cc2)c2ccccc21,-5.0613204000000005,-2.30072387,2.2445,2.2382,0.0062999999999999
560,O=P(c1ccccc1)(c1ccccc1)c1ccc(P(=O)(c2ccccc2)c2ccccc2)cc1,-6.78108088,-1.27077238,5.0253,3.5393,1.4859999999999998
561,CC1(C)c2ccccc2N(c2ccc(-c3cc(-c4ccc(N5c6ccccc6C(C)(C)c6ccccc65)cc4)ncn3)cc2)c2ccccc21,-4.960366106,-2.059630866,2.4303,2.4246,0.0057
562,O=P(c1ccccc1)(c1ccccc1)c1ccc2c(c1)oc1c(P(=O)(c3ccccc3)c3ccccc3)c(-c3ccc(C4(c5ccc(-c6ccc(-n7c8ccccc8c8ccccc87)cc6)cc5)c5ccccc5-c5ccccc54)cc3)ccc12,-5.347312214,-1.522749944,3.6352,2.9966,0.6386000000000003
563,CC1(C)c2ccccc2-c2cc3c4ccccc4n(-c4ccc(-c5nc(-c6ccccc6)nc(-c6ccccc6)n5)cc4)c3cc21,-5.169349658,-1.962758282,2.817,2.5769,0.2400999999999999
564,Cc1ccccc1-c1cc(-c2ccccc2)nc(-c2ccc(N3c4ccccc4C(C)(C)c4ccccc43)cc2)n1,-4.795192908,-1.69935193,2.6699,2.6628,0.0071000000000003
565,O=S(=O)(c1ccc(-c2ccc(-c3nc4c5ccccc5c5ccccc5c4n3-c3ccccc3)cc2)cc1)c1ccc(-c2ccc(C3N=C4c5ccccc5-c5ccccc5C4N3c3ccccc3)cc2)cc1,-5.273297206,-1.731733496,3.212,2.5654,0.6466000000000003
566,CCCCn1c(-c2ccc(-c3ccc(C(F)(F)F)cc3)cc2)nc2nc3c(cc21)nc(-c1ccc(-c2ccc(C(F)(F)F)cc2)cc1)n3CCCC,-5.565819756,-1.8990836060000005,3.3024,2.4738,0.8285999999999998
567,N#Cc1ccc(-c2c3ccccc3c(-c3cccc(-c4ccc(-c5nc6c7ccccc7c7ccccc7c6n5-c5ccccc5)cc4)c3)c3ccccc23)cc1,-5.218602292000001,-1.899899948,3.0523,1.732,1.3202999999999998
568,c1ccc(C2(c3ccccc3)c3ccccc3N(c3ccc(-c4nnc(-c5ccc(N6c7ccccc7C(c7ccccc7)(c7ccccc7)c7ccccc76)cc5)o4)cc3)c3ccccc32)cc1,-5.400918672,-1.888199046,2.9877,2.9769,0.0107999999999996
569,CC1(C)c2ccccc2N(c2ccc(C(=O)C(=O)c3ccc(N4c5ccccc5C(C)(C)C5C=CC=CC54)cc3)cc2)C2C=CC=CC21,-5.145131512,-1.845205034,2.786,2.266,0.52
570,c1ccc2c(c1)ccc1c3sc4c5ccc6ccccc6c5c5ccccc5c4c3c3ccccc3c21,-5.235745474,-1.6990798160000002,3.3176,2.1766,1.141
571,CCCCCCCCCCCCCCCCSc1cc(-c2cc3sc4ccsc4c3s2)sc1-c1sc(-c2cc3sc4ccsc4c3s2)cc1SCCCCCCCCCCCCCCC,-5.070572276,-2.031875238,2.6631,1.8078,0.8553
572,c1ccc(-c2nc(-c3ccccc3)nc(-c3ccccc3-n3c4ccccc4c4cc5c6ccccc6n(-c6ccccc6)c5cc43)n2)cc1,-4.937236416,-1.785612068,2.6135,2.567,0.0464999999999999
573,c1ccc2c(c1)Oc1ccccc1N2c1ccc2c(c1)c1ccccc1c1nc3ccccc3nc21,-4.6591359080000005,-2.3978685680000003,1.863,1.86,0.0029999999999998
574,c1ccc(-c2c3ccccc3c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3nsnc23)cc1,-4.916283638,-2.6005934980000003,1.9317,1.0458,0.8858999999999999
575,N#Cc1cncc(C#N)c1-c1ccc(-n2c3ccccc3c3ccccc32)cc1,-5.611534907999999,-2.484945048,2.7142,2.5011,0.2130999999999998
576,O=C1c2ccccc2S(=O)(=O)c2c1cccc2-c1ccc2c(c1)c1ccccc1n2-c1ccccc1,-5.335339198,-2.525762148,2.407,2.3417,0.0653000000000001
577,COc1ccc(C2=C(c3ccc(OC)cc3)[Si]3(C(c4ccccc4)=C(c4ccccc4)C(c4ccccc4)=C3c3ccccc3)C(c3ccc(OC)cc3)=C2c2ccc(OC)cc2)cc1,-4.826486018,-1.631595544,2.5777,1.7199,0.8578000000000001
578,c1ccc(-c2nc(-c3ccccc3)nc(-c3cccc(-n4c5ccccc5c5cc6c(cc54)C4(c5ccccc5-c5ccccc54)c4ccccc4-6)c3)n2)cc1,-5.145947854,-1.958676572,2.76,2.6512,0.1088
579,CC1(C)c2ccccc2N(c2ccc3c(c2)c2ccccc2n2c4ccccc4nc32)c2ccccc21,-4.935331618,-1.566832412,2.8077,2.7972,0.0104999999999999
580,C1=Cc2ccccc2N(c2cnc3nc(-c4ccccc4)c(-c4ccccc4)nc3c2)c2ccccc21,-5.421599336,-1.7948639440000005,3.1522,2.3505,0.8017000000000003
581,CC1(C)c2ccccc2-c2ccc(N(c3ccccc3)c3ccc(-c4ccc(-c5ccc(-c6ccc(N(c7ccccc7)c7ccc8c(c7)C(C)(C)c7ccccc7-8)cc6)cc5)cc4)cc3)cc21,-4.761178658,-1.2144447820000002,3.1188,2.5624,0.5564
582,O=P(c1ccccc1)(c1ccccc1)c1ccc(P(=O)(c2ccccc2)c2ccc(P(=O)(c3ccccc3)c3ccccc3)cc2)cc1,-6.907341776000001,-1.305330858,4.9356,3.5959,1.3397
583,c1ccc(-c2ccc(-c3ccccc3)c3nc4c5ccc(N6c7ccccc7Oc7ccccc76)cc5c5cc(N6c7ccccc7Oc7ccccc76)ccc5c4nc23)cc1,-4.693422272,-2.558143714,1.7486,1.7458,0.0027999999999999
584,O=S1(=O)C2=C(c3ccccc31)C1(C3=C(c4ccccc41)C(c1ccccc1)(c1ccccc1)c1ccccc13)c1ccccc12,-5.489899950000001,-2.09799894,2.7782,2.1195,0.6587000000000001
585,c1ccc(N(c2ccccc2)c2ccc(-c3cccc4nc5ccccc5cc34)cc2)cc1,-5.018870616,-1.936635338,2.6845,1.8646,0.8198999999999999
586,c1ccc(C(=C(c2ccccc2)c2ccc3c(c2)c2ccccc2n3-c2ccc(-c3nc4ccccc4n3-c3ccccc3)cc2)c2ccccc2)cc1,-4.997645724,-1.294718412,3.2658,2.3902,0.8755999999999999
587,CC1(C)c2ccccc2N(c2ccc(-c3nc4ccncc4nc3-c3ccc(N4c5ccccc5C(C)(C)c5ccccc54)cc3)cc2)c2ccccc21,-4.963903588,-2.5102516500000003,2.0886,2.0864,0.0022000000000002
588,N#Cc1cc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)ccc1-n1c2ccccc2c2c3ccccc3oc21,-5.277378916,-2.317322824,2.5236,2.378,0.1455999999999999
589,c1ccc(-c2cc(-c3ccc(N4c5ccccc5C(c5ccccc5)(c5ccccc5)c5ccccc54)cn3)nc(-c3ccccc3)n2)cc1,-5.239010842000001,-1.971193816,2.6968,2.6746,0.0222000000000002
590,COc1ccc2c(c1)-c1ccccc1-c1nc3c4cccc5ccc6cccc(c6c54)c3n1-2,-5.066218452,-1.422884106,3.2337,2.1831,1.0505999999999998
591,N#Cc1cc(N2c3ccccc3Sc3ccccc32)c(N2c3ccccc3Sc3ccccc32)cc1C#N,-5.26132419,-2.687942092,1.9774,1.932,0.0454000000000001
592,N#Cc1ncc(-n2c3ccccc3c3cccnc32)cc1-n1c2ccccc2c2cccnc21,-5.889635416,-1.782618814,3.4675,2.9914,0.4760999999999997
593,Cc1nn(-c2ccccc2)c2c1c(=O)oc1ccc(-n3c4ccccc4c4ccccc43)cc12,-5.539696812000001,-1.707787464,3.2787,3.0173,0.2614000000000001
594,O=P(c1ccccc1)(c1ccccc1)c1nc(-n2c3ccccc3c3ccccc32)nc(-n2c3ccccc3c3ccccc32)n1,-5.864873042,-1.7401690300000003,3.5719,3.0606,0.5112999999999999
595,CC1(C)c2ccccc2N(c2c(C#N)cnc3cccnc23)c2ccccc21,-5.106219210000001,-2.66399606,1.688,1.675,0.0129999999999999
596,c1ccc2c(c1)Oc1ccc(-c3ccc(N4c5ccccc5Sc5ccccc54)cc3)c3c1B2c1ccccc1O3,-4.89260972,-1.823435914,2.7876,2.7858,0.0017999999999998
597,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1cc2c(cc1-n1c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc31)C(=O)N(c1ccccc1)C2=O,-5.416429170000001,-2.411202154,2.4952,2.2746,0.2206000000000001
598,c1ccc(N(c2ccccc2)c2ccc(-c3cncc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)n3)cc2)cc1,-4.973971806000001,-1.38233912,3.1054,2.6406,0.4647999999999999
599,c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc(-n4c5ccc(-c6ccc7sc8ccccc8c7c6)cc5c5cc(-c6ccc7sc8ccccc8c7c6)ccc54)cc3)n2)cc1,-5.246085806,-2.0141878280000003,2.8585,2.6225,0.2359999999999997
600,CC1(C)c2ccccc2N(c2ccc(-c3nc(-c4ccccn4)n(-c4ccc(N5c6ccccc6C(C)(C)c6ccccc65)cc4)n3)cc2)c2ccccc21,-4.798458276,-1.726291216,2.7684,2.7671,0.0013
601,CC1(C)c2ccccc2N(c2ccc(-c3ccc(C#N)c(C#N)n3)cc2)c2ccccc21,-5.123362392000001,-2.775290686,1.9107,1.9065,0.0041999999999999
602,c1ccc(-c2nc(-c3ccccc3-n3c4ccccc4c4ccccc43)nc(-c3ccccc3-n3c4ccccc4c4ccccc43)n2)cc1,-5.23139165,-1.834592588,2.8518,2.8005,0.0512999999999999
603,O=C(c1ccccc1)c1c(N(c2ccccc2)c2ccccc2)cccc1N(c1ccccc1)c1ccccc1,-4.970978552,-1.539348898,2.7632,2.6735,0.0896999999999996
604,CCCCCCCCCCCc1c(C2=CC3SC=CC3S2)sc2c1sc1c(CCCCCCCCCCC)c(-c3cc4sccc4s3)sc12,-5.15247859,-1.71839991,3.1198,2.046,1.0738000000000003
605,COc1cc(=O)oc2c1ccc1c2c2ccccc2n1-c1ccccc1,-5.477654820000001,-1.172267112,3.8095,2.9621,0.8473999999999999
606,N#Cc1nc2c3ccc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)cc3c3cc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)ccc3c2nc1C#N,-5.565819756,-2.9706685380000004,2.3575,2.2316,0.1259000000000001
607,c1ccc(-c2nnc(-c3ccc(N4c5ccccc5Sc5ccccc54)cc3)o2)cc1,-5.061592514000001,-1.86262033,2.6741,2.6566,0.0175
608,O=P(c1ccccc1)(c1ccccc1)c1ccc(-n2c(-c3cccc(P(=O)(c4ccccc4)c4ccccc4)c3)nc3ccccc32)cc1,-5.950588952,-1.384788146,4.0807,3.0161,1.0646000000000004
609,O=C(c1ccccc1)c1ccc(-n2c3ccccc3c3c4c(c5ccccc5n4-c4ccccc4)c4c(c5ccccc5n4-c4ccc(C(=O)c5ccccc5)cc4)c32)cc1,-4.98784962,-1.858266506,2.711,2.5635,0.1474999999999999
610,c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc(Oc4cc(-n5c6ccccc6c6ccccc65)cc(-n5c6ccccc6c6ccccc65)c4)cc3)n2)cc1,-5.498063370000001,-1.866974154,3.302,2.9627,0.3393000000000001
611,O=P(c1ccccc1)(c1ccc(N2c3ccccc3Oc3ccccc32)cc1)c1ccc(N2c3ccccc3Oc3ccccc32)cc1,-4.763083456,-1.434857122,2.7295,2.7076,0.0219
612,Cc1cc(-n2c3ccccc3c3cc(C#N)ccc32)ccc1-c1ccc(S(=O)(=O)c2ccccc2)cc1C,-5.88038354,-1.531729706,3.9816,3.1203,0.8613
613,CC1(C)c2ccccc2N2c3ccccc3C3(c4ccccc4-c4cc(-c5nc(-c6ccccc6)nc(-c6ccccc6)n5)ccc43)c3cccc1c32,-5.02866672,-1.764931404,2.8405,2.8097,0.0308000000000001
614,c1ccc2c(c1)oc1c(-c3cc(-c4cccc5c4oc4ccccc45)ncn3)cccc12,-6.052903816000001,-1.77010157,3.7883,2.8782,0.9101
615,Cc1ccc(-c2cc3c(-c4ccccc4)cc(-c4ccccc4)c4cc(-c5ccc(C)cc5)c5cc(C(C)(C)C)cc2c5c34)cc1,-4.965264158,-1.550505572,3.2049,1.9465,1.2584
616,CC(C)(C)c1ccc(-c2ccc3c(c2)C(C)(C)c2cc(-c4ccc(C(C)(C)C)cc4)ccc2N3c2ccc3c4c(cccc24)C(=O)N(c2ccc(C(C)(C)C)cc2)C3=O)cc1,-4.962815132,-2.532837112,1.8484,1.8414,0.0070000000000001
617,N#Cc1cc(-c2ccccc2)c(N2c3ccccc3Oc3ccccc32)c(-c2ccccc2)c1,-4.880092476000001,-1.7303729259999998,2.4736,2.3997,0.0738999999999996
