,ID,SMILES,HOMO,LUMO,S1,T1,f_S1,f_T1
542,542,Cn1c2ccccc2c2cc3ccccc3c(C=CCSCc3ccc4c(c3)sc3ncccc34)c21,-4.985672708,-1.45853104,3.2252,2.2501,0.0003,0.0
543,543,Cc1cc(-c2c3ncoc3cc3ncoc23)c(C)cc1CSCc1nc2ccccc2n1-c1ccccc1,-5.920112184000001,-1.333630714,4.108,3.003,0.1916,0.0
544,544,Cn1c2ccccc2c(=O)c2c(CSCCSCc3c4ncoc4nc4ncoc34)cccc21,-5.648814526,-1.8609876460000003,3.1667,2.6604,0.0175,0.0
545,545,Cc1cc(C)c(-c2ccc3c(c2)oc2ncccc23)c(C)c1-c1ccc(C2(c3ccc(-c4cccc5cc6c(cc45)c4ccccc4n6C)cc3)CCCCC2)cc1,-4.833560982000001,-1.398393846,3.1206,2.2722,0.0001,0.0
546,546,Cc1cc(C)c(-c2cccc(-c3ccccn3)n2)c(C)c1-c1ccc(C2(c3ccc(-c4cccc5c4Oc4ccccc4O5)cc3)CCCCC2)cc1,-5.32391041,-1.289548246,3.7991,3.1023,0.0,0.0
547,547,O=Cc1ccccc1-c1ccc(C#Cc2nccc3ccccc23)cc1,-5.627861748,-2.0082013200000004,3.1694,2.2168,0.4134,0.0
548,548,Cc1cc(C)c(-c2c(C)c(C)c(-c3ccsc3)c(C)c2C)c(C)c1-c1cnc2sc3ccccc3c2c1,-5.996848332,-1.3056029720000002,4.0573,3.1303,0.0194,0.0
549,549,Cc1cc(C)c(-c2ccccc2C(F)(F)F)c(C)c1-c1ccc(C2(c3ccc(-c4ccc5c(c4)[SiH2:2]c4ncccc4[CH2:2]5)cc3)CCCCC2)cc1,-5.834396274,-0.91702418,4.3793,3.1861,0.0079,0.0
550,550,c1nsc(CSCCOCc2c3ncsc3cc3ncsc23)n1,-6.063516262,-1.54696809,3.9654,2.8864,0.0355,0.0
551,551,c1ccc2c(c1)c1cnccc1n2-c1ccc(CSCc2coc3cc4ccoc4cc23)cc1,-5.696162362,-0.984236338,4.1796,2.8396,0.0224,0.0
552,552,Cn1c(C=Cc2nc3cc4ncoc4cc3o2)cc2ccccc21,-5.3747957280000005,-1.971738044,3.2728,1.9317,1.1845,0.0
553,553,c1nc2cc3ncoc3c(COCc3nc4cc5ncsc5cc4s3)c2o1,-6.25317972,-1.38369969,4.3352,3.043,0.0015,0.0
554,554,CN(C)c1ccc2ccc(C=CC=Cn3ccc(=O)c4ccccc43)cc2c1,-5.1315258120000005,-1.631051316,3.0514,2.0774,0.0099,0.0
555,555,Cn1c2ccccc2c2c(COCCSCc3ccnc(-c4ccccc4)n3)cccc21,-5.327175778,-1.405196696,3.6064,3.0892,0.0001,0.0
556,556,Cc1cc(-c2cc(C)c(-c3cc(-c4ccccc4)ccn3)cc2C)c(C)cc1-c1ccc2c(cnc3ccccc32)c1,-5.923649666,-1.365195938,3.8868,2.7944,0.0106,0.0
557,557,Cc1c(C)c(-c2ccc3c(c2)C(C)c2ccccc2-3)c(C)c(C)c1C=Cc1ccc(-n2c3ccccc3c3ccccc32)cc1,-5.243908894,-1.278663686,3.4784,2.5447,0.6456,0.0
558,558,Cc1cc(-c2c(C)cc(C)c(-c3cnc4c(c3)[SiH2:2]c3cccnc3[SiH2]4)c2C)c(C)cc1-c1ccc2c(n1)oc1ccccc12,-5.882016224,-1.50206928,3.977,2.872,1.0231,0.0
559,559,CC1c2ccccc2-c2ccc(CSCCOCc3cc4ccccc4s3)cc21,-5.668950962,-0.874302282,4.3325,3.0011,0.2516,0.0
560,560,Cc1cc(-c2ccnc3ccncc23)c(C)cc1CSCc1ccnc2ncccc12,-6.386243466000001,-1.898811492,3.7172,2.8354,0.0001,0.0
561,561,Cc1cc(C)c(CSCn2cnc3cc4ncn(CSCc5c(C)cc(C)c(-c6c(C#N)cc(C#N)cc6C#N)c5C)c4cc32)c(C)c1Br,-5.589493674000001,-2.7739301160000003,2.4779,2.4776,0.0001,0.0
562,562,Cc1cc(-c2cccc(C=O)c2)c(C)cc1C#Cc1cccc2ccc(N(C)C)cc12,-4.88308573,-1.707787464,2.8709,2.1205,0.0989,0.0
563,563,c1cnc2c(c1)[SiH2:2]c1cc(-c3ccc(C4(c5ccc(-c6cccc7oc8ccccc8c67)cc5)CCCCC4)cc3)ccc1[SiH2]2,-5.792218604,-1.207641932,4.1575,3.0675,0.6709,0.0
564,564,CN(C)c1cccc2ccc(C#Cc3ccc(C4(c5ccc(-c6ncncn6)cc5)CCCCC4)cc3)cc12,-5.18513227,-1.86534147,3.0549,2.2817,0.0684,0.0
565,565,c1ccc(P(c2ccccc2)c2ccccc2COCCOCc2ccc3ccsc3c2)cc1,-5.664869252,-0.5975623440000001,4.3991,3.1055,0.0805,0.0
566,566,Cc1cc(C)c(-c2cnc3c(c2)-c2ccccc2[SiH2:2]3)c(C)c1C=Cc1cccc2c3nccnc3c3ccccc3c12,-5.637929966000001,-1.7611218080000002,3.3785,2.557,0.0727,0.0
567,567,Cc1cc(-c2ccc(C=O)cc2)c(C)cc1COCc1cccc2c1[CH2:2]c1cccnc1[SiH2:2]2,-6.264336394,-1.74289017,3.6531,3.0232,0.0002,0.0
568,568,Cc1cc(-c2cccc(-c3cccnc3)c2)c(C)cc1-c1ccc(-c2cccc(Nc3ccccc3)c2)cc1,-5.1258114180000005,-1.072945502,3.6669,3.0024,0.0347,0.0
569,569,c1ccc2c(c1)cnc1ccc(CSCc3ccc(C4(c5ccc(-c6ccno6)cc5)CCCCC4)cc3)cc12,-5.9206564120000005,-1.479211704,3.9295,2.7713,0.0357,0.0
570,570,C(=Cc1cccc2oc3ccccc3c12)c1ccc(C2(c3ccc(-c4cnc5c(c4)-c4ccccc4[SiH2:2]5)cc3)CCCCC2)cc1,-5.581602368,-1.4468301380000002,3.689,2.5356,0.7899,0.0
571,571,Cc1c(C)c(-c2cc(C#N)c(C#N)c(C#N)c2)c(C)c(C)c1-c1ccc(C2(c3ccc(-c4ccc5ocnc5c4)cc3)CCCCC2)cc1,-6.063244148,-2.731480332,3.1252,2.9827,0.0,0.0
572,572,CC1C=Cc2cc(COCc3ccc4sc5ncccc5c4c3)ccc21,-5.780789816,-1.27077238,4.0475,3.1297,0.0189,0.0
573,573,Cc1cc(C)c(-c2nncs2)c(C)c1COCc1cccc2cc(N(C)C)ccc12,-5.007986056,-1.040291822,3.6793,2.5599,0.0114,0.0
574,574,Cc1c(C)c(-c2cscn2)c(C)c(C)c1CSCc1nc2cc3scnc3cc2s1,-6.005011752,-1.543430608,3.9106,2.9308,0.0041,0.0
575,575,Cc1cc(-c2cnc3c(c2)[SiH2:2]c2cccnc2-3)c(C)cc1CSCc1cccc2c1Nc1ccccc1C2(C)C,-4.948393090000001,-1.483837642,3.0804,2.9006,0.0001,0.0
576,576,c1cnc2c(c1)[SiH2:2]c1cccc(CSCc3ccc(C4(c5ccc(-c6cccc7ncc8ccccc8c67)cc5)CCCCC4)cc3)c1[SiH2]2,-5.953037978,-1.386148716,3.9245,2.7853,0.0078,0.0
577,577,c1cn(COCCSCc2coc3nc4occc4nc23)cn1,-6.145150462,-2.100447966,3.4507,2.8175,0.0045,0.0
578,578,C(=Cc1cnc2c(c1)[SiH2:2]c1ccccc1[SiH2]2)COCc1c2ccoc2cc2ccoc12,-5.705414238,-1.243833094,4.0962,2.7978,0.018,0.0
579,579,Cc1cc(-c2cnc3oc4ccccc4c3c2)c(C)cc1CSCc1cc2ccccc2cc1N(C)C,-5.54296218,-1.265602214,3.8762,2.7199,0.0198,0.0
580,580,C(=Cc1ccnc2cnncc12)c1ccc2ccccc2n1,-6.371821424,-2.661002806,2.9947,2.149,0.0013,0.0
581,581,Cc1cc(C)c(-c2c(C)c(C)c(-c3cc4ccccc4s3)c(C)c2C)c(C)c1-c1ccc(-c2cccnc2)cc1,-5.806096418,-1.0152573340000002,4.5723,3.118,0.0013,0.0
582,582,Cc1cc(-c2ncccc2-c2ccccc2)c(C)cc1COCc1cnc2sc3ncccc3c2c1,-6.099707424,-1.560301676,4.0727,3.1389,0.0128,0.0
583,583,CC1c2ccccc2-c2cc(-c3ccc(CSCc4cccc5c4-c4ccccc4[SiH]5C)cc3)ccc21,-5.650175096,-1.037570682,4.1915,2.9299,0.0566,0.0
584,584,c1ccc(N(c2ccccc2)c2cccc(COCc3ccc(C4(c5ccc(-c6cnc7sc8ccccc8c7c6)cc5)CCCCC4)cc3)c2)cc1,-4.9252634,-1.31839233,3.4441,3.0636,0.0,0.0
585,585,c1ccc(-n2cnc3cccc(CSCc4ccc5sccc5c4)c32)cc1,-5.7007883,-0.8128045180000001,4.303,3.1368,0.022,0.0
586,586,Cc1cc(C)c(-c2ccc3cccnc3c2)c(C)c1C=Cc1coc2cc3ccoc3cc12,-5.38241492,-1.4098226340000002,3.6213,2.492,0.0044,0.0
587,587,Cc1cc(-c2c3ocnc3cc3ncoc23)c(C)cc1-c1ccc(C2(c3ccc(-c4ccc5ncoc5c4)cc3)CCCCC2)cc1,-5.864873042,-1.2705002660000002,4.1918,3.0872,0.6169,0.0
588,588,c1ccc2c(c1)Oc1ccc(COCCOCc3nccc4c3-c3ccccc3[SiH2:2]4)cc1O2,-5.152206476000001,-1.605200486,3.2661,2.9518,0.0,0.0
589,589,Cc1cc(-c2ccnc3cnccc23)c(C)cc1-c1ccc(C2(c3ccc(-c4cccc5c6ccccc6n(C)c45)cc3)CCCCC2)cc1,-5.305134544,-1.750781476,3.3738,2.7895,0.0024,0.0
590,590,Cc1c(C)c(COCn2c3ccccc3c3c4ccccc4n(COCc4c(C)c(C)c(-c5ccc6ncsc6c5)c(C)c4C)c32)c(C)c(C)c1Br,-4.893426062,-0.994304556,3.6665,3.2448,0.0,0.0
591,591,Cc1cc(-c2c(F)c(F)cc(F)c2F)c(C)cc1-c1ccc(C2(c3ccc(-c4cccc5ccncc45)cc3)CCCCC2)cc1,-5.906506484,-1.446558024,3.9944,2.6521,0.2858,0.0
592,592,Cc1c(C)c(-c2cc3cc4occc4cc3o2)c(C)c(C)c1-c1ccc(C2(c3ccc(-c4cnc5sc6ncccc6c5c4)cc3)CCCCC2)cc1,-5.407177294,-1.5823429100000002,3.6483,2.7521,0.0,0.0
593,593,c1cc(-c2ccc(C3(c4ccc(-c5ccc(C6(c7ccc(-c8cccc9c8[SiH2:2]c8cccnc8-9)cc7)CCCCC6)cc5)cc4)CCCCC3)cc2)cc(-n2c3ccccc3c3ccccc32)c1,-5.315474876000001,-1.229683166,3.9321,2.9672,0.0002,0.0
594,594,Cc1cc(-c2cc(C)c(-c3ccc4c(c3)C(C)(C)c3ccccc3N4)cc2C)c(C)cc1-c1cccc(-c2ncccn2)c1,-4.836282122,-1.369549762,3.2803,3.0209,0.0,0.0
595,595,Cc1cc(-n2c3ccccc3c3cccnc32)c(C)cc1-c1ccc(C2(c3ccc(-c4cccc5c4[SiH2:2]c4ccccc4[CH2:2]5)cc3)CCCCC2)cc1,-5.5682687820000005,-1.001107406,3.9193,3.1257,0.0325,0.0
596,596,C(=Cc1ccnc2c1[SiH2:2]c1cccnc1-2)CSCc1cc2c(cn1)[SiH2:2]c1ccccc1-2,-6.107054502,-1.712413402,3.7999,2.9553,0.0723,0.0
597,597,Cc1cc(C)c(-c2c(C)cc(C)c(-c3ccc4cnccc4n3)c2C)c(C)c1-c1ccc2c(c1)N(C)c1ccccc1S2,-5.040095508,-1.769285228,3.0411,2.8917,0.0,0.0
598,598,Cc1cc(-c2cc(C)c(-n3c4ccccc4c4c3ccc3c5ccccc5n(-c5cc(C)c(-c6cc(C)c(-c7ccc8c(c7)-c7ccccc7C8)cc6C)cc5C)c34)cc2C)c(C)cc1Br,-4.968257412,-0.8060016680000001,3.761,2.9724,0.148,0.0
599,599,c1cc2cc(COCc3c4ncsc4cc4ncsc34)cnc2cn1,-6.347875392,-1.7238421900000005,3.9968,2.8787,0.0,0.0
600,600,Cc1c(C)c(-c2cnc3ccccc3c2)c(C)c(C)c1-c1ccc(C2(c3ccc(-c4cc5c(cn4)-c4cnccc4[SiH2:2]5)cc3)CCCCC2)cc1,-5.864600928,-1.846837718,3.5666,2.618,0.5776,0.0
601,601,Cc1cc(C)c(-c2cccc3ncn(-c4ccccc4)c23)c(C)c1-c1ccc2sc3ccccc3c2c1,-5.812899268000001,-1.028318806,4.142,3.1433,0.0344,0.0
602,602,CS(=O)(=O)c1cccc(-c2ccc(C3(c4ccc(-c5ccc(-c6cnc7oc8ncccc8c7c6)cc5)cc4)CCCCC3)cc2)c1,-5.928819832,-1.705066324,3.7878,2.9895,0.0998,0.0
603,603,c1cnc2c(c1)-c1ccc(CSCc3ccc(-c4ccc5sc6ncccc6c5c4)cc3)nc1[SiH2:2]2,-5.740516944,-1.6754058980000002,3.6595,2.9011,0.036,0.0
604,604,Fc1cc(F)c(F)c(-c2ccc(C=Cc3cccc(Nc4ccccc4)c3)cc2)c1F,-5.176152508,-1.7567679840000003,3.0329,2.1818,0.0401,0.0
605,605,Cc1c(C)c(-c2ccc3ocnc3c2)c(C)c(C)c1C=Cn1ccnc1,-5.933173656,-0.905595392,4.5019,3.1362,0.0009,0.0
606,606,CC1(C)c2ccccc2Nc2cc(C=CC=Cc3ccc(C#N)c(C#N)c3)ccc21,-5.223500344,-2.54018419,2.3349,1.793,0.0326,0.0
607,607,Cc1cc(C)c(-c2c(C)cc(C)c(-c3nc4ccccc4c4ccccc34)c2C)c(C)c1-c1ccc2c(c1)[SiH2]c1cnccc1[SiH2:2]2,-6.103789134,-1.394312136,4.0282,2.817,0.02,0.0
608,608,C(C=Cc1ccnc2sc3ncccc3c12)=Cc1cccc2c1Sc1ccccc1N2,-5.22867051,-2.009834004,2.7676,2.1627,0.0372,0.0
609,609,Cc1c(C)c(-c2c(C)c(C)c(-c3cccc4sccc34)c(C)c2C)c(C)c(C)c1-c1ccc2c(n1)sc1ccccc12,-5.7802455880000005,-1.280024256,4.0757,3.1161,0.0326,0.0
610,610,Cc1cc(C)c(-c2c(C)c(C)c(-c3cccnc3-c3ccccn3)c(C)c2C)c(C)c1-c1cncc2c1[SiH2:2]c1ccncc1-2,-5.870587436,-1.702889412,3.8261,2.9886,0.0005,0.0
611,611,CC1(C)c2ccccc2-c2ccc(COCc3cccnn3)cc21,-5.814531952,-1.2310437360000002,3.6595,2.8018,0.004,0.0
612,612,Cn1c2ccccc2c2cc3cc(C#Cc4ccc(-c5cccc6c5[SiH2:2]c5cnccc5-6)cc4)ccc3cc21,-5.056422348000001,-1.600302434,3.115,2.1174,0.5518,0.0
613,613,Cn1c2ccccc2c(=O)c2cccc(COCc3ccc(-c4ccnc5cnccc45)cc3)c21,-5.689359512,-1.917859472,3.5042,2.7483,0.0254,0.0
614,614,Cn1c2ccccc2c2cccc(-c3nccc4c3-c3ccccc3[SiH2:2]4)c21,-5.260507848,-1.486014554,3.2438,2.8627,0.0121,0.0
615,615,Cc1cc(C)c(-c2cncc3ncccc23)c(C)c1C#Cc1cccc2c1oc1ncccc12,-5.645549158,-1.7423459420000005,3.4418,2.5079,0.0068,0.0
616,616,Cc1cc(-c2cccc(C#N)c2)c(C)cc1CSCc1cccc2c1[SiH2:2]c1ccncc1[SiH2]2,-6.297534302,-1.433768666,4.3062,3.2536,0.0006,0.0
617,617,C(=Cc1ccc2c(n1)[SiH2:2]c1ccccc1[CH2:2]2)COCc1cccc(-c2cccnc2)c1,-6.160388846000001,-1.155396044,4.303,2.8769,0.0008,0.0
618,618,C(=Cc1cccc2scnc12)c1cnc2nccnc2n1,-6.107326616,-2.660186464,2.7238,2.0535,0.0,0.0
619,619,c1ccc2cc(CSCCOCn3cccn3)ccc2c1,-5.808545444000001,-1.22995528,4.0874,2.6291,0.0188,0.0
620,620,CN1c2ccccc2Oc2cccc(-c3ccc(C4(c5ccc(-c6ccc(C7(c8ccc(-c9nccc%10nccnc9%10)cc8)CCCCC7)cc6)cc5)CCCCC4)cc3)c21,-4.742674906,-2.3148737980000003,2.2866,2.2866,0.0,0.0
621,621,Cc1cc(C)c(-c2ccnc3cccnc23)c(C)c1-c1ccc(C2(c3ccc(-c4ccc5c6ccccc6n(-c6ccccc6)c5c4)cc3)CCCCC2)cc1,-5.341053592000001,-1.718944138,3.4278,2.9173,0.0001,0.0
622,622,C(C=Cc1ncccn1)=Cc1ccc2sc3ncccc3c2c1,-5.516839236,-2.023983932,3.3744,1.8351,1.5298,0.0
623,623,Cc1cc(C)c(-c2ccccc2-c2ccccn2)c(C)c1C#Cc1ccc2ccncc2c1,-5.575343746,-1.679215494,4.0778,2.331,0.0215,0.0
624,624,c1cc(CSCCSCc2cnc3ccncc3n2)c2occc2c1,-6.003379068,-2.199497462,3.2726,2.8584,0.0292,0.0
625,625,c1cc(-c2ccc(CSCc3ccc4c(c3)[SiH2:2]c3ncccc3[CH2:2]4)cc2)cc(-c2cnccn2)c1,-5.965555222000001,-1.621527326,3.9271,2.9862,0.0042,0.0
626,626,Cc1cc(-c2ccc3c(c2)[SiH2:2]c2cccnc2-3)c(C)cc1-c1ccc(-c2ccc(N(C)C)c3ccccc23)cc1,-5.15792087,-1.381522778,3.5083,2.5074,0.3774,0.0
627,627,c1ccc2c(-c3ccc(-c4ccc(C5(c6ccc(-c7cscn7)cc6)CCCCC5)cc4)cc3)ccnc2c1,-5.75248996,-1.51431441,3.8392,2.6991,0.5679,0.0
628,628,Cn1c2cc3ccccc3cc2c2cccc(C=Cc3ccc(C4(c5ccc(-c6ccc(-c7cnccn7)cc6)cc5)CCCCC4)cc3)c21,-5.012611994,-1.637309938,3.1828,2.3128,0.0886,0.0
629,629,c1cnc2c(c1)-c1cc(-c3ccc(COCc4cnc5c(ccc6cccnc65)c4)cc3)cnc1[SiH2:2]2,-6.22052604,-1.596492838,4.4181,2.8257,0.0164,0.0
630,630,Cc1cc(C)c(-c2ccc3c(n2)-c2ncccc2[SiH2:2]3)c(C)c1-c1ccc2c(c1)-c1ccccc1[SiH]2C,-5.833035704,-1.456082014,3.9881,2.9443,0.0164,0.0
631,631,N#Cc1cc(C#N)cc(-c2ccc3oc4ncccc4c3c2)c1,-6.738631096000001,-2.226708862,3.95,3.02,0.0064,0.0
632,632,Cc1c(C)c(-n2c3ccncc3c3cnccc32)c(C)c(C)c1-c1ccnc2c1[SiH2:2]c1cccnc1[SiH2]2,-6.341072542,-1.40002653,4.354,3.2852,0.0,0.0
633,633,c1cc(-c2ccc(-c3ccc4c(c3)-c3cnccc3[SiH2:2]4)cc2)c2scnc2c1,-5.996848332,-1.66125597,3.9275,2.8248,0.3419,0.0
634,634,Cc1cc(C)c(-c2ccnc3oc4ccccc4c23)c(C)c1COCc1ccnc2c1-c1cccnc1[SiH2:2]2,-6.307874634,-1.519212462,3.9457,2.9747,0.0,0.0
635,635,N#Cc1cc(-c2ccc(-c3ccnc4c3[CH2:2]c3cccnc3[SiH2:2]4)cc2)cc(C#N)c1C#N,-6.828972944000001,-3.086044874,3.4512,2.725,0.0069,0.0
636,636,c1cnc2sc3ncc(COCCOCn4cnc5nc6ncn(COCCOCc7cnc8sc9ncccc9c8c7)c6cc54)cc3c2c1,-6.179164712,-1.836497386,4.0673,3.1392,0.0111,0.0
637,637,Cc1cc(-c2ccccc2C(F)(F)F)c(C)cc1CSCc1ccc2c(c1)-c1cccnc1[SiH2:2]2,-6.062972034,-1.361658456,4.1066,2.9776,0.0282,0.0
638,638,Cn1ccc2cc(COCc3ccc(-c4ccc(-c5ccccc5)cn4)cc3)ccc21,-5.357108318,-1.217438036,3.8544,2.8537,0.0069,0.0
639,639,CC1(C)c2ccccc2-c2cc(-c3ccc(-c4ccc(-c5cnc6cccnc6c5)cc4)cc3)ccc21,-5.642555904,-1.85445691,3.4621,2.6856,0.5365,0.0
640,640,c1ccc2c(c1)[CH2:2]c1c(COCc3ccc(C4(c5ccc(-c6ccc(-c7cnccn7)cc6)cc5)CCCCC4)cc3)cccc1[SiH2:2]2,-5.866505726000001,-1.636221482,3.8424,2.7957,0.7537,0.0
641,641,c1cc(CSCc2cncc3c2[SiH2:2]c2ccncc2-3)c2c(c1)[SiH2]c1cnccc1[SiH2:2]2,-6.467333438,-1.8288781940000003,3.9557,2.9889,0.0006,0.0
642,642,O=C(c1ccc(C#Cc2cc3ccccc3o2)cc1)C(F)(F)F,-5.912220878,-2.632975064,3.1074,2.0627,0.9878,0.0
643,643,CN(C)c1ccc(-c2ccc(C3(c4ccc(-c5cc6c(cn5)[SiH2:2]c5cnccc5-6)cc4)CCCCC3)cc2)c2ccccc12,-5.154383388,-1.909968166,3.0104,2.5173,0.0047,0.0
644,644,Cc1cc(C)c(-c2ccc3sc4ccccc4c3c2)c(C)c1CSCc1cccc2ncoc12,-5.791402262,-0.981243084,4.1513,3.1443,0.0299,0.0
645,645,O=c1ccn(-c2ccc(-c3ccc(C4(c5ccc(-c6cccc7ocnc67)cc5)CCCCC4)cc3)cc2)c2ccccc12,-5.596568638,-1.2982558940000002,3.7046,2.9865,0.0001,0.0
646,646,c1ccc2c(c1)-c1nc(CSCCSCn3ccc4nc5ccoc5nc43)ccc1[SiH2:2]2,-5.978616694,-1.479211704,3.8698,2.8514,0.0196,0.0
647,647,O=C(c1ccc(-c2ccc(C3(c4ccc(CSCc5ccc6sccc6c5)cc4)CCCCC3)cc2)cc1)C(F)(F)F,-6.012630944,-2.2291578880000005,3.4596,2.7113,0.0336,0.0
648,648,Cc1c(C)c(-c2ccc3ccsc3c2)c(C)c(C)c1COCc1ccsc1,-5.87358069,-0.70069355,4.6552,3.1074,0.0251,0.0
649,649,Cc1c(C)c(-n2c3ccccc3c3cnccc32)c(C)c(C)c1-c1ccc(C2(c3ccc(-c4cccc5c4oc4ncccc45)cc3)CCCCC2)cc1,-5.660787542,-1.425061018,4.0166,2.9542,0.1461,0.0
650,650,c1cc(-c2ccc(-c3ccc(C4(c5ccc(-c6cccc7ccncc67)cc5)CCCCC4)cc3)cc2)c2c(c1)[SiH2:2]c1cnccc1-2,-5.897526722,-1.5238384,3.9217,2.652,0.1826,0.0
651,651,c1cnc2oc3ccc(-c4ccc(CSCc5cnc6oc7ncccc7c6c5)cc4)cc3c2c1,-6.024059732,-1.743706512,3.8593,3.0743,0.0017,0.0
652,652,Cc1cc(-c2ccc3c(c2)oc2ccccc23)c(C)cc1CSCc1ccc2c(c1)C=CC2,-5.67085576,-1.077027212,4.1951,2.9193,0.6199,0.0
653,653,Cc1cc(-c2cc(C)c(-c3cccc4c3Nc3ccccc3C4(C)C)cc2C)c(C)cc1-c1cccc(-c2ccccc2)n1,-4.838186920000001,-1.089272342,3.5356,3.0845,0.0,0.0
654,654,N#Cc1cc(C#N)c(-c2ccc(C3(c4ccc(-c5ccc(C6(c7ccc(-c8cccc9c8Nc8ccccc8S9)cc7)CCCCC6)cc5)cc4)CCCCC3)cc2)c(C#N)c1,-4.920909576000001,-2.666445086,2.0999,2.0999,0.0,0.0
655,655,Cc1cc(-c2cccnc2)c(C)cc1COCc1cccc2c1ccn2C,-5.260507848,-0.7943007660000001,4.1078,3.1392,0.0206,0.0
656,656,Cc1cc(-c2cc(C)c(-c3nnco3)cc2C)c(C)cc1-c1cc2cc3occc3cc2o1,-5.34840067,-1.37145456,3.6381,2.4319,0.0454,0.0
657,657,Brc1ccc(C2(c3ccc(C#Cn4c5ccccc5c5ccc6c7ccccc7n(C#Cc7ccc(C8(c9ccc(-c%10ccnc%11c%10-c%10cccnc%10[SiH2:2]%11)cc9)CCCCC8)cc7)c6c54)cc3)CCCCC2)cc1,-5.1277162160000005,-1.509960586,3.3215,2.8348,0.2644,0.0
658,658,Cc1cc(C)c(-c2c(C)cc(C)c(-c3nccc4c3[SiH2:2]c3ccccc3-4)c2C)c(C)c1-c1cncc2c1-c1ccccc1[SiH2:2]2,-6.136987042,-1.509960586,3.9348,3.0259,0.0008,0.0
659,659,Cc1cc(-c2cncc3nccnc23)c(C)cc1COCc1ccc2c(c1)C=CC2C,-5.8395664400000005,-2.320588192,3.1712,2.6421,0.0264,0.0
660,660,C(=Cc1nc2cc3ocnc3cc2o1)c1ccc2c(c1)Nc1ccccc1S2,-5.157376642,-2.081399986,2.6786,1.9583,0.2545,0.0
661,661,CN(C)c1cccc2c(C#CCSCc3ccc4ncn(C)c4c3)cccc12,-5.250711744,-1.229683166,3.5288,2.3643,0.2052,0.0
662,662,C(=Cc1cc2c(cn1)-c1ccccc1[SiH2:2]2)COCc1cccc2nccnc12,-5.717115140000001,-1.971738044,3.4145,2.4797,0.0048,0.0
663,663,c1ccc(-n2cnc3cccc(COCCSCc4ncco4)c32)cc1,-5.924466008,-0.763007656,4.5245,3.4142,0.0858,0.0
664,664,c1ccc2c(c1)[CH2:2]c1cc(COCCOCc3nccc4nccnc34)ccc1[SiH2:2]2,-6.4082847,-2.2849412580000004,3.2762,2.7708,0.001,0.0
665,665,c1ccc(N(c2ccccc2)c2ccccc2COCc2ncns2)cc1,-5.179145762,-0.9796104,3.7392,3.2151,0.0039,0.0
666,666,Cc1cc(-c2ccc3cnc4ccccc4c3c2)c(C)cc1CSCc1ccc(N)cc1,-5.513845982,-1.37553627,3.7925,2.7604,0.009,0.0
667,667,c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5cnc6cnncc6c5)cc4)cc3)nc2)cc1,-5.923377552000001,-2.250927008,3.2099,2.5969,0.0024,0.0
668,668,c1cc(COCCSCc2c3ccoc3cc3ccoc23)c2c(c1)[SiH2]c1ncccc1[SiH2:2]2,-5.633304028,-1.01770636,4.2064,2.7807,0.0486,0.0
669,669,Cc1cc(C)c(-c2cccc3c2[SiH2:2]c2cccnc2-3)c(C)c1C#Cc1cc2ccccc2cn1,-5.488811494,-1.6190783,3.5398,2.3262,0.4321,0.0
670,670,Cc1cc(-c2cc3nccnc3cn2)c(C)cc1-c1ccc(-c2cccc3c4ccccc4n(C)c23)cc1,-5.2752020040000005,-2.356235126,2.7043,2.5242,0.0199,0.0
671,671,CN(C)c1cccc2cccc(C=Cc3ccc(-c4c5ncoc5cc5ncoc45)cc3)c12,-5.251528086,-1.612003336,3.2123,2.3078,0.1052,0.0
672,672,C(=CN1c2ccccc2Oc2ccccc21)c1ccc(-c2nnco2)cc1,-4.93614796,-1.87078375,2.5411,2.1899,0.1408,0.0
673,673,C(C=Cc1ccnc2c1-c1cccnc1[SiH2:2]2)=Cc1ccc2c(n1)oc1ccccc12,-5.6806518640000006,-2.312152658,3.1482,1.826,1.5288,0.0
674,674,Cc1c(C)c(-c2ccc3c(n2)-c2ccccc2[SiH2:2]3)c(C)c(C)c1-c1ccc(-c2ccc3c(c2)[CH2:2]c2ncccc2[SiH2:2]3)cc1,-5.932357314000001,-1.262881074,4.1588,2.9878,0.0179,0.0
675,675,Cc1c(C)c(-c2ccc3sc4ccccc4c3c2)c(C)c(C)c1C#Cc1ccc2occc2c1,-5.421055108,-1.012808308,4.0025,2.7027,0.0004,0.0
676,676,CN(C)c1ccc(-c2ccc(-c3nc4ccccc4c4ccccc34)cc2)cc1,-4.94022967,-1.39458425,3.1936,2.5907,0.3759,0.0
677,677,Cc1cc(C)c(-c2ccccc2-c2ncccn2)c(C)c1C=Cc1cccc2ccncc12,-5.528812252,-1.524926856,3.7803,2.3619,0.0582,0.0
678,678,Cc1cc(C)c(-c2cccc(C#N)c2)c(C)c1C=Cc1cccc2c1ncc1ccccc12,-5.477110592,-1.750781476,3.2534,2.2606,0.341,0.0
679,679,Cc1cc(-c2nnco2)c(C)cc1-c1ccc2c(n1)-c1ccccc1[SiH2:2]2,-6.104605476000001,-1.7434343980000002,3.9138,2.8103,0.3571,0.0
