MolID,SMILES
278,CC(C)(C)c1cc(-n2nc3ccc(-c4ccc(-c5ccc(-c6ccc7nn(-c8cc(C(C)(C)C)cc(C(C)(C)C)c8O)nc7c6)cc5)cc4)cc3n2)c(O)c(C(C)(C)C)c1
159,Cc1cc(C)c(B(c2ccc(C(F)(F)F)cc2-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c2c(C)cc(C)cc2C)c(C)c1
1005,c1ccc(C2(c3ccccc3)c3ccccc3N(c3ccc(-n4c5ccccc5c5ccccc54)nc3)c3ccccc32)cc1
109,C(=C/c1nc2c3ccccc3c3ccccc3c2n1-c1ccccc1)\c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1
118,c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc(-n4c5ccccc5c5ccc6c(c7ccccc7n6-c6ccccc6)c54)cc3)n2)cc1
270,O=S(=O)(c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccc(-n2c3ccccc3c3ccccc32)cc1
137,N#Cc1c(-c2ccc(N3c4ccccc4Oc4ccccc43)cc2)nc(-c2ccc(N3c4ccccc4Oc4ccccc43)cc2)c(C#N)c1-c1ccc(N2c3ccccc3Oc3ccccc32)cc1
106,O=C1c2cccc3c(N4c5ccccc5Oc5ccccc54)ccc(c23)C(=O)N1c1ccccc1
679,C/C=C\C=C/C1=CN(c2ccc(-c3nc(C#N)c(C#N)nc3-c3ccc(N4c5ccccc5C(C)(C)c5ccccc54)cc3)cc2)c2ccccc2C1(C)C
306,Cc1cc(C)c(B(c2ccc(-c3c(F)c(F)c(C(F)(F)F)c(F)c3F)cc2-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c2c(C)cc(C)cc2C)c(C)c1
898,CC1(C)c2ccccc2N(c2ccc(-c3ccc(C#N)nc3)cc2)c2ccccc21
683,CCCCCCn1ccc2c3c(ccc4cnc5ccccc5c43)ccc21
8,c1ccc2c(c1)Oc1ccccc1C21c2ccccc2-c2ccc(-c3ccc4c(c3)C3(c5ccccc5Oc5ccccc53)c3ccccc3-4)cc21
1008,c1ccc(-n2c3ccccc3c3cc(-c4ccc(-c5ccccc5-n5ccc6cc(-c7cccc8c7sc7ccccc78)ccc65)cc4)ccc32)cc1
854,N#Cc1ccc2c(c1)c1cc(C#N)ccc1n2-c1c(C#N)cccc1-c1cccc2oc3ccccc3c12
626,c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc(-n4c5ccccc5c5c6c(c7ccccc7n6-c6ccccc6)c6c(c7ccccc7n6-c6ccc(-c7nc(-c8ccccc8)nc(-c8ccccc8)n7)cc6)c54)cc3)n2)cc1
309,c1cc(-c2cc(-n3cccn3)cc(-n3nccn3)c2)cc(-n2c3ccccc3c3ccccc32)c1
720,Cc1nc(-c2ccc(N3c4ccccc4Oc4ccccc43)cc2)cc(-c2ccc(N3c4ccccc4Oc4ccccc43)cc2)n1
556,C=CC(=O)OCCCCCCOc1ccc(/N=N/c2ccc(C(=O)Oc3ccc(Br)cc3)cc2)c(C)c1
908,c1ccc2c(c1)oc1c2ccc2c1c1ccccc1n2-c1cnc(-n2c3ccccc3c3c4oc5ccccc5c4ccc32)cn1
781,c1ccc(-c2cc(-c3ccccc3)cc(-c3ccc(-c4c5ccccc5c(-c5c6ccccc6c(-c6cc(-c7ccccc7)cc(-c7ccccc7)c6)c6ccccc56)c5ccccc45)cc3)c2)cc1
291,CC1(C)c2ccccc2N(c2cccc(S(=O)(=O)c3ccccc3N3c4ccccc4C(C)(C)c4ccccc43)c2)c2ccccc21
378,Cc1cc(N2c3ccccc3C(C)(C)c3ccccc32)ccc1-c1cc(-c2ccc(N3c4ccccc4C(C)(C)c4ccccc43)cc2C)ncn1
250,c1ccc([Si](c2ccccc2)(c2ccc(-c3cccc4c3oc3ccccc34)cc2)c2ccc(-c3cccc4c3oc3ccccc34)cc2)cc1
776,CCCCc1ccc2c(c1)-c1ccccc1-c1nc3c4cccc5ccc6cccc(c6c54)c3n1-2
357,c1ccc2c(c1)Oc1ccccc1N2c1ccc2ccc3ccc(N4c5ccccc5Oc5ccccc54)nc3c2n1
876,CC(C)(C)c1ccc2c(c1)C1(c3ccccc3N(c3ccccc3)c3ccccc31)c1ccccc1C21c2ccccc2N(c2ccccc2)c2ccccc21
750,Cn1c2ccc([N+](=O)[O-])cc2c2nc3cc(Cl)cnc3nc21
518,Cc1cc(-n2c3ccccc3c3ccccc32)ccc1-c1ccc(S(=O)(=O)c2ccccc2)cc1C
818,N#Cc1c(-c2ccc(N(c3ccc(-c4ccccc4)cc3)c3ccc(-c4ccccc4)cc3)cc2)cncc1-c1ccc(N(c2ccc(-c3ccccc3)cc2)c2ccc(-c3ccccc3)cc2)cc1
550,c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc4c(c3)-c3ccccc3C43c4ccccc4N(c4ccccc4)c4ccccc43)n2)cc1
75,N#Cc1ccc(N2c3ccccc3Oc3ccccc32)c(-c2cc(C#N)ccc2N2c3ccccc3Oc3ccccc32)c1
102,c1ccc(-c2ccc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)c3nsnc23)cc1
576,O=C1c2ccccc2S(=O)(=O)c2c1cccc2-c1ccc2c(c1)c1ccccc1n2-c1ccccc1
636,O=C1C(=Cc2ccc(-c3ccc(-c4ccc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)s4)s3)s2)C(=O)c2ccccc21
1047,CC1(C)c2ccccc2N(c2ccc3c(c2)C(C)(C)c2ccccc2N3c2ccc(C(=O)c3ccc(N4c5ccccc5C(C)(C)c5cc(N6c7ccccc7C(C)(C)c7ccccc76)ccc54)cc3)cc2)c2ccccc21
9,CC1(C)c2ccccc2N(c2ccc3c(c2)Oc2cccc4c2B3c2ccc(N3c5ccccc5C(C)(C)c5ccccc53)cc2O4)c2ccccc21
74,C(=C/c1ccnc(-c2cc(/C=C/c3ccccc3)ccn2)c1)\c1ccccc1
757,COc1cc(N2c3ccccc3C(C)(C)c3ccccc32)ccc1-c1nc(-c2ccccc2)nc(-c2ccccc2)n1
468,c1ccc(N(c2ccc3oc4ccc(N(c5ccccc5)c5cccc6c5sc5ccccc56)cc4c3c2)c2cccc3c2sc2ccccc23)cc1
307,CC1(C)c2ccccc2N(c2ccc3nc4c5ccc(N6c7ccccc7C(C)(C)c7ccccc76)cc5c5cc(N6c7ccccc7C(C)(C)c7ccccc76)ccc5c4nc3c2)c2ccccc21
660,c1ccc(-n2c3ccccc3c3cc(-c4cccc(-n5c6cccnc6c6c7sc8ccccc8c7ccc65)c4)ccc32)cc1
911,N#Cc1ccc2c3ccc(C#N)cc3c3nc4cc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)c(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)cc4nc3c2c1
134,CCCCn1c(-c2ccc(-c3ccc(OC)cc3)cc2)nc2nc3c(cc21)nc(-c1ccc(-c2ccc(OC)cc2)cc1)n3CCCC
405,c1ccc([Si](c2ccccc2)(c2ccc(-c3ccncc3)cc2)c2ccc(-c3cccc4c3oc3ccccc34)cc2)cc1
1017,O=C1C(=Cc2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)s2)C(=O)c2ccccc21
244,O=C1c2ccccc2S(=O)(=O)c2cc(-c3ccc4c(c3)c3ccccc3n4-c3ccccc3)ccc21
788,Cc1c(-c2ccc(N3c4ccccc4C(C)(C)c4ccccc43)cc2)ncnc1-c1ccc(N2c3ccccc3C(C)(C)c3ccccc32)cc1
733,c1ccc2c(c1)oc1ccc3c4ccccc4n(-c4cnc(-n5c6ccccc6c6ccc7oc8ccccc8c7c65)cn4)c3c12
886,c1cncc(-c2cc3nc4c5ccccc5c5cc(N6c7ccccc7Oc7ccccc76)ccc5c4nc3cc2-c2cccnc2)c1
1088,N#Cc1ccc(-c2cccc(-c3ccc(C#N)cc3)c2-n2c3ccccc3c3ccccc32)cc1
267,Cc1c(C)c(B(c2c(C)c(C)c(N3c4ccccc4Oc4ccccc43)c(C)c2C)c2c(C)c(C)c(N3c4ccccc4Oc4ccccc43)c(C)c2C)c(C)c(C)c1C#N
323,c1ccc(C2(c3ccccc3)C3=C(c4ccccc42)C2(c4ccccc43)c3ccccc3-c3oc4ccccc4c32)cc1
535,c1ccc(-n2c(-c3ccc(-c4ccc(-c5nc6c7ccccc7c7ccccc7c6n5-c5ccc(-c6ccc(-c7nc8ccccc8n7-c7ccccc7)cc6)cc5)cc4)cc3)nc3ccccc32)cc1
578,c1ccc(-c2nc(-c3ccccc3)nc(-c3cccc(-n4c5ccccc5c5cc6c(cc54)C4(c5ccccc5-c5ccccc54)c4ccccc4-6)c3)n2)cc1
597,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1cc2c(cc1-n1c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc31)C(=O)N(c1ccccc1)C2=O
673,CC1(C)c2ccccc2-c2ccc(-c3cc4nsnc4cc3-c3ccc4c(c3)C(C)(C)c3ccccc3-4)cc21
1059,c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc(-c4ccc5c(c4)C4(c6ccccc6-c6ccccc64)c4ccccc4N5c4ccccc4)cc3)n2)cc1
83,C(=C/n1c2ccccc2c2cc(-c3cccc4ccccc34)ccc21)\c1ccccc1
634,N#Cc1nc2c(nc1C#N)-c1ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3c(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)ccc-2c13
40,c1ccc2c(c1)CCc1ccccc1N2c1ccc(-c2nc3ccccc3nc2-c2ccc(N3c4ccccc4CCc4ccccc43)cc2)cc1
608,O=P(c1ccccc1)(c1ccccc1)c1ccc(-n2c(-c3cccc(P(=O)(c4ccccc4)c4ccccc4)c3)nc3ccccc32)cc1
1070,c1ccc(-c2cc3c4cc(N(c5ccccc5)c5ccccc5)ccc4n4c5ccc(N(c6ccccc6)c6ccccc6)cc5c(c2)c34)cc1
252,Cc1ccc2c(c1)c1nc3cc(Cl)cnc3nc1n2C
583,c1ccc(-c2ccc(-c3ccccc3)c3nc4c5ccc(N6c7ccccc7Oc7ccccc76)cc5c5cc(N6c7ccccc7Oc7ccccc76)ccc5c4nc23)cc1
122,c1ccc(-c2nc(-c3ccccc3)nc(-c3c4ccccc4c(-c4c5ccccc5c(N(c5ccccc5)c5ccccc5)c5ccccc45)c4ccccc34)n2)cc1
413,C(=C/n1c2ccc(-c3cccc4ccccc34)cc2c2cc(-c3cccc4ccccc34)ccc21)\c1ccccc1
240,c1ccc(-n2ccc3cc(-c4cccc5c4sc4ccccc45)ccc32)c(-c2ccc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)cc2)c1
691,O=S1(=O)c2ccccc2C2(c3ccccc31)c1ccccc1S(=O)(=O)c1ccccc12
888,Fc1c(F)c(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)s2)c2nsnc2c1-c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)s1
609,O=C(c1ccccc1)c1ccc(-n2c3ccccc3c3c4c(c5ccccc5n4-c4ccccc4)c4c(c5ccccc5n4-c4ccc(C(=O)c5ccccc5)cc4)c32)cc1
935,O=P1(c2ccccc2)c2ccc(N3c4ccccc4Oc4ccccc43)cc2-c2cc(N3c4ccccc4Oc4ccccc43)ccc21
190,c1ccc(-c2ccc3c(c2)c2ccccc2n3-c2ccc(-c3cc(-c4ccccc4)nc(-c4ccccc4)n3)cc2)cc1
82,CC1(C)c2ccccc2N(c2ccc(-c3ncc(-c4cnc(-c5ccc(N6c7ccccc7C(C)(C)c7ccccc76)cc5)nc4)cn3)cc2)c2ccccc21
520,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(C(=O)C(=O)c2ccc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)cc2)cc1
993,c1ccc2c(c1)Oc1ccccc1N2c1ccc2c(c1)c1ccccc1c1nc3c4cccnc4c4ncccc4c3nc21
987,O=P(c1ccccc1)(c1ccccc1)c1ccccc1Oc1ccccc1
958,c1ccc(C(=C(c2ccccc2)c2ccc(-c3ccc(N(c4ccccc4)c4ccc(-c5nc6c7ccccc7c7ccccc7c6n5-c5ccccc5)cc4)cc3)cc2)c2ccccc2)cc1
514,c1ccc(-n2c3ccccc3c3ccccc32)c(-c2cc(-n3cccn3)cc(-n3nccn3)c2)c1
488,Cc1ccccc1-c1ccc(-c2ccccc2C)c2nc3c4ccc(N5c6ccccc6Oc6ccccc65)cc4c4cc(N5c6ccccc6Oc6ccccc65)ccc4c3nc12
598,c1ccc(N(c2ccccc2)c2ccc(-c3cncc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)n3)cc2)cc1
829,Cc1ccc2c(c1)C1(c3ccccc3Oc3ccccc31)c1cc(C)ccc1N2c1ccc2c(=O)cc(C)oc2c1
58,c1ccc2c(c1)c1ccccc1n2-c1cc(-c2cc(-n3cccn3)cc(-n3nccn3)c2)cc(-n2c3ccccc3c3ccccc32)c1
321,CC1(C)c2ccccc2N(c2ccc(S(=O)(=O)c3ccccc3)cc2)c2ccccc21
765,O=C1C(c2ccc3c(c2)c2ccccc2n3-c2ccccc2)=C(c2ccc3c(c2)c2ccccc2n3-c2ccccc2)C(=O)N1c1ccccc1
948,N#Cc1ccc(-n2c(-c3cccc(C(=C(c4ccccc4)c4ccccc4)c4ccccc4)c3)nc3c4ccccc4c4ccccc4c32)cc1
555,C=CC(=O)OCCCCCCOc1ccc(/N=N/c2ccc(C(=O)Oc3ccccc3)cc2)c(C)c1
753,CC1(C)c2ccccc2N(c2cccc3c2Oc2cccc4c2B3c2cccc(N3c5ccccc5C(C)(C)c5ccccc53)c2O4)c2ccccc21
593,Cc1nn(-c2ccccc2)c2c1c(=O)oc1ccc(-n3c4ccccc4c4ccccc43)cc12
959,N#Cc1ccccc1-c1ccccc1-n1c2ccc(-c3ccc4c(c3)c3ccccc3n4-c3ccccc3)cc2c2cc(-c3ccc4c(c3)c3ccccc3n4-c3ccccc3)ccc21
222,CC1(C)c2ccccc2N(c2ccc(-c3cccc(-c4ccc(N5c6ccccc6C(C)(C)C6C=CC=CC65)cc4)n3)cc2)c2ccccc21
303,CC1(C)c2cc(-n3c4ccccc4c4ccccc43)ccc2N(c2ccc(-c3cc(-c4ccccn4)nc(-c4ccccn4)c3)cc2)c2ccc(-n3c4ccccc4c4ccccc43)cc21
843,COc1ccc(-n2c(/C=C/c3ccc(-n4c(-c5ccc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)cc5)nc5c6ccccc6c6ccccc6c54)cc3)nc3c4ccccc4c4ccccc4c32)c2ccccc12
158,Fc1nc(F)c(F)c(C2(c3ccc(-n4c5ccccc5c5ccccc54)cc3)c3ccccc3-c3ccccc32)c1F
498,Cc1ccccc1-c1cc2nc3c4ccc(N5c6ccccc6Oc6ccccc65)cc4c4cc(N5c6ccccc6Oc6ccccc65)ccc4c3nc2cc1-c1ccccc1C
1084,CC1(C)c2ccccc2N(c2ccc(-c3ccc4c(c3)c3ccccc3c3nc5cc(C#N)c(C#N)cc5nc43)cc2)c2ccccc21
677,c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc(-n4c5ccccc5c5cc(-c6ccc7c(ccn7-c7ccccc7)c6)ccc54)cc3)n2)cc1
1065,c1ccc(N(c2ccccc2)c2ccc(-c3ccc4c(c3)C3(c5ccccc5-c5ccccc53)c3ccccc3C43c4ccccc4-c4ccccc43)cc2)cc1
1037,CC1(C)c2ccccc2N(c2ccc(-c3cnc(-c4cnc(-c5ccc(N6c7ccccc7C(C)(C)c7ccccc76)cc5)nc4)nc3)cc2)c2ccccc21
748,Cc1ccc2c(c1)c1cc(C)ccc1n2-c1ccccc1-c1nnc(-c2ccccc2-n2c3ccc(C)cc3c3cc(C)ccc32)o1
713,c1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c4nc5c6cccnc6c6ncccc6c5nc34)cc2)cc1
860,c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc(-n4c5ccccc5c5cc6c(cc54)c4ccccc4n6-c4ccccc4)cc3)n2)cc1
1035,Cc1ccccc1N(c1ccccc1C)c1cc2c3ccccc3c(N(c3ccccc3C)c3ccccc3C)cc2c2ccccc12
465,c1ccc2c(c1)ncn2-c1ccc(-c2cc(-n3c4ccccc4c4ccccc43)cc(-n3c4ccccc4c4ccccc43)c2)cc1
870,c1ccc(-n2c3ccccc3c3cc(-c4cccc(-n5c6ccccc6c6ncccc65)c4)ccc32)cc1
802,O=P(c1ccccc1)(c1ccccc1)c1ccc(-c2ccc3cc4ccccc4cc3c2)cc1
925,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1nc(-n2c3ccc(C#N)cc3c3cc(C#N)ccc32)c(C#N)c(-c2ccc(F)cc2)c1C#N
399,c1ccc(N(c2ccccc2)c2ccc(-c3cnc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cn3)cc2)cc1
2,c1ccc(-c2nc3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3nc2-c2ccccc2)cc1
388,c1cnc2c(c1)c1nc(-c3ccc(N(c4ccc(-c5ccsc5)cc4)c4ccc(-c5nc6c7cccnc7c7ncccc7c6[nH]5)cc4)cc3)[nH]c1c1cccnc12
168,CN(C)c1ccc(-c2cncc(-c3ccc(C#N)cc3)n2)cc1
890,Fc1cc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)cc(F)c1-n1c2ccc(-n3c4ccccc4c4ccccc43)cc2c2cc(-n3c4ccccc4c4ccccc43)ccc21
410,Cn1c2ccccc2c2nc3cc(Cl)cnc3nc21
218,c1ccc(-n2c3ccccc3c3cc(-c4cc(-n5cccn5)cc(-n5nccn5)c4)ccc32)cc1
492,c1ccc(-c2nnc(-c3ccc(N4c5ccccc5Oc5ccccc54)cc3)c(-c3ccc(N4c5ccccc5Oc5ccccc54)cc3)n2)cc1
879,CC(C)(C)c1ccc(N(c2ccc(C(C)(C)C)cc2)c2cc(C(=O)c3ccncc3)cc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)c2)cc1
867,c1ccc(-c2nc(-c3ccccc3)nc(-c3cccc(-n4c5ccccc5c5sc6ccccc6c54)c3)n2)cc1
170,N#Cc1nc2c3ccc(-n4c5ccc(-c6ccccc6)cc5c5cc(-c6ccccc6)ccc54)cc3c3cc(-n4c5ccc(-c6ccccc6)cc5c5cc(-c6ccccc6)ccc54)ccc3c2nc1C#N
242,CN1CCN(C)P12=C(c1ccccc1F)C=C(c1ccccc1)C=C2c1ccccc1F
771,N#Cc1cc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)ccc1-n1c2ccccc2c2ccccc21
95,Fc1nc(F)c(F)c(C2(c3ccc4c(c3)c3ccccc3n4-c3ccccc3)c3ccccc3-c3ccccc32)c1F
15,N#Cc1nc2c3ccc(-n4c5ccccc5c5ccccc54)cc3c3cc(-n4c5ccccc5c5ccccc54)ccc3c2nc1C#N
553,c1cc(-c2cc(-n3c4ccccc4c4ccccc43)cc(-n3c4ccccc4c4ccccc43)c2)cc(-n2cnc3ccccc32)c1
667,c1ccc(-c2nc(-n3c4ccccc4c4c5ccccc5ccc43)c3ccccc3n2)cc1
1116,CN(C)c1ccc(-c2cnc(-c3ccc(C#N)cc3)cn2)cc1
852,c1ccc(N(c2cccc(-c3nc4c5ccccc5c5ccccc5c4o3)c2)c2ccccn2)cc1
1115,Cc1c(-c2ccccc2)cc(N2C(=O)c3cccc4c(-c5ccc(N(c6ccc(-c7ccccc7)cc6)c6ccc7c(c6)C(C)(C)c6ccccc6-7)cc5)ccc(c34)C2=O)cc1-c1ccccc1
827,CC(C)(C(=O)c1ccc(N2c3ccccc3Oc3ccccc32)cc1)C(=O)c1ccc(N2c3ccccc3Oc3ccccc32)cc1
453,N#Cc1cc(-c2ccc(N3c4ccccc4Oc4ccccc43)cc2)nc(-c2ccc(N3c4ccccc4Oc4ccccc43)cc2)c1
77,c1ccc(-c2c(-c3ccccc3)c(-c3ccc(N(c4ccccc4)c4cccc5c4sc4ccccc45)cc3)c(-c3ccccc3)c(-c3ccccc3)c2-c2ccc(N(c3ccccc3)c3cccc4c3sc3ccccc34)cc2)cc1
1079,c1ccc2nc3cccc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)c3cc2c1
473,N#Cc1c(-c2ccc(N3c4ccccc4Oc4ccccc43)cc2)cncc1-c1ccc(N2c3ccccc3Oc3ccccc32)cc1
1004,N#Cc1ccc(-n2c(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)nc3c4ccccc4c4ccccc4c32)cc1
